,date,close,volume,rsi,MACD_Cross_Power_Normalized,hash-rate,active-count,total_fee,transfer_count,zew_mood_index,zew_state,active-count_smoothed,gesi_value,MACD,Signal_Line
3255,2019-09-18,9969.85527671662,16169268880.2,35.06,0.000339873019454,9.206855002276151e+19,859194,34.12588668,863193.95645337,-22.4,1.0,734896.7142857143,2.1,-25.80512998300219,-29.271239462300198
3256,2019-09-19,10011.85222425206,19937691247.04,38.27,0.0002946983585297,9.909452835740217e+19,731756,36.54501485,756293.12273977,-22.4,1.0,730742.9285714285,2.1,-25.48936991296614,-28.514865552433385
3257,2019-09-20,10450.91609109163,14734189639.28,42.53,-0.0002513707103316,8.957511384115428e+19,731501,32.03804814,872160.75574254,-22.4,1.0,738890.5714285715,2.1,-31.714073562790876,-29.154707154504884
3258,2019-09-21,9877.113736445548,13425266806.33,29.58,-0.0015962050274177,9.204882220821632e+19,644721,23.40048063,724464.24061406,-22.4,1.0,744357.6428571428,2.1,-49.1466102860104,-33.15308778080599
3259,2019-09-22,9588.485471076128,13199651698.47,34.21,-0.0019899087523216,9.417839492875616e+19,596339,20.52728871,1709289.47612292,-22.4,1.0,732249.0,2.1,-58.20203952060183,-38.16287812876516
3260,2019-09-24,8563.562763091903,25002886688.93,18.03,-0.0145419116784183,6.971209591877992e+19,836545,38.46150022,1304424.7952335,-22.4,1.0,720078.2857142857,3.5,-205.59793879202152,-80.23842318785061
3261,2019-09-25,8680.082796730612,21744728352.61,15.25,-0.0210013224025353,9.215219695334284e+19,799467,42.82475804,1645167.86751613,-22.4,1.0,720328.6428571428,3.5,-303.0360177307048,-124.79794209642144
3262,2019-09-26,8191.786301945564,19258205289.35,4.76,-0.0276373268912107,9.633888867957871e+19,747707,32.64172934,1127895.26173995,-22.4,1.0,720216.0714285715,3.5,-405.2811429604917,-180.8945822692355
3263,2019-09-27,8701.742722369685,16408941155.51,9.91,-0.0280445964396935,8.690883088515052e+19,701097,34.26327785,920740.22329423,-22.4,1.0,722221.1428571428,3.5,-470.1691804455895,-238.7495019045063
3264,2019-09-28,8168.263394056616,14141152736.19,9.91,-0.0269100912689166,1.0389953209602236e+20,629977,23.16487157,671375.87348912,-22.4,1.0,727060.1428571428,3.5,-516.1224136680976,-294.2240842572246
3265,2019-09-29,7892.2549456364295,13034629108.5,9.09,-0.0259940631925799,8.37778348717347e+19,560909,21.00156166,604892.63413141,-22.4,1.0,711889.2857142857,3.5,-557.5499774784585,-346.8892629014714
3266,2019-09-30,8089.8481379750465,17115474183.47,15.25,-0.0213780142925817,8.382981234857655e+19,740476,41.0132903,1105798.73392207,-22.4,1.0,708838.2142857143,3.8,-568.5222917761675,-391.21586867641065
3267,2019-10-01,8653.131491799637,15305343412.83,16.67,-0.0168262548982064,9.084178566352544e+19,772736,48.26497357,1156904.2463717,-22.4,1.0,702662.6428571428,3.8,-566.6984938357837,-426.3123937082853
3268,2019-10-02,8654.969870476983,13125712442.69,18.7,-0.0122510285941093,9.438211322494285e+19,714450,37.20021491,843626.30926497,-22.4,1.0,701426.5,3.8,-554.8416351866981,-452.0182420039679
3269,2019-10-03,8508.723185959792,13668823409.37,15.97,-0.0094745369057737,8.994823597326493e+19,704746,37.88399226,805641.00575701,-22.4,1.0,699515.4285714285,3.8,-549.842740557624,-471.5831417146992
3270,2019-10-04,8111.860981002306,13139456229.41,15.97,-0.0070572271105612,9.255843351647802e+19,712814,27.80367596,718519.77391074,-22.4,1.0,704379.2142857143,3.8,-543.9721128155561,-486.0609359348706
3271,2019-10-05,7793.074614955532,12200497197.22,16.67,-0.0050498932221065,1.0186300133108053e+20,633812,19.14811395,497832.6752654,-22.4,1.0,707055.8571428572,3.8,-537.5161950254405,-496.3519877529846
3272,2019-10-06,8536.306909420404,13160830305.19,14.53,-0.0043074719778475,9.425724363333871e+19,563657,16.49098962,533706.69216358,-22.4,1.0,704721.4285714285,3.8,-539.3629351874242,-504.9541772398725
3273,2019-10-07,8460.109132944135,18009742607.44,24.24,-0.0008897202370948,1.0201814688493163e+20,736366,24.7041595,696170.8563385,-22.4,1.0,697565.7857142857,3.0,-514.1245492285525,-506.7882516376086
3274,2019-10-08,8398.725868658834,15592264032.12,39.02,0.0016481651043238,9.95064566629846e+19,719570,27.65920023,851231.66721083,-22.4,1.0,691858.8571428572,3.0,-489.8352600832423,-503.39765332673534
3275,2019-10-09,8678.946195153356,19384942333.22,52.61,0.0062772981997107,9.218715453954453e+19,700138,30.36615188,888354.01308175,-22.4,1.0,688461.0714285715,3.0,-435.950125726964,-489.9081478067811
3276,2019-10-10,8271.0981590641,17618660671.42,64.66,0.0093546775928514,9.25638997378659e+19,733529,33.46657648,807284.08475801,-22.4,1.0,687448.3571428572,3.0,-389.5035346136756,-469.82722516816
3277,2019-10-11,8431.952109675978,19604381101.23,52.15,0.0096167438969796,1.1383545795849513e+20,726799,27.83013723,746881.5150930301,-22.4,1.0,689284.2142857143,3.0,-369.79197133046,-449.82017440062
3278,2019-10-12,8333.968395364265,14532641604.53,52.83,0.0096794321259725,9.112315737375182e+19,590435,20.76242438,475399.36429204,-22.4,1.0,686459.7857142857,3.0,-348.9537732246863,-429.6468941654333
