date,value
2016-11-07,624606
2016-11-08,660400
2016-11-09,615584
2016-11-10,603667
2016-11-11,565366
2016-11-12,583489
2016-11-13,527525
2016-11-14,640753
2016-11-15,651339
2016-11-16,621011
2016-11-17,625675
2016-11-18,624376
2016-11-19,577027
2016-11-20,581103
2016-11-21,608552
2016-11-22,617504
2016-11-23,636445
2016-11-24,737874
2016-11-25,682142
2016-11-26,654741
2016-11-27,589127
2016-11-28,701286
2016-11-29,654015
2016-11-30,632745
2016-12-01,597486
2016-12-02,732501
2016-12-03,704699
2016-12-04,645140
2016-12-05,673152
2016-12-06,752811
2016-12-07,761638
2016-12-08,657520
2016-12-09,612161
2016-12-10,587478
2016-12-11,565550
2016-12-12,646506
2016-12-13,664583
2016-12-14,620511
2016-12-15,610613
2016-12-16,640704
2016-12-17,582085
2016-12-18,578425
2016-12-19,660086
2016-12-20,649665
2016-12-21,701255
2016-12-22,685539
2016-12-23,656294
2016-12-24,548416
2016-12-25,469228
2016-12-26,598371
2016-12-27,643553
2016-12-28,663681
2016-12-29,655045
2016-12-30,641012
2016-12-31,569619
2017-01-01,466889
2017-01-02,695006
2017-01-03,665048
2017-01-04,695057
2017-01-05,652932
2017-01-06,718728
2017-01-07,641049
2017-01-08,594176
2017-01-09,615967
2017-01-10,698656
2017-01-11,639505
2017-01-12,607660
2017-01-13,601486
2017-01-14,595768
2017-01-15,540189
2017-01-16,642798
2017-01-17,652459
2017-01-18,651983
2017-01-19,687454
2017-01-20,659337
2017-01-21,629947
2017-01-22,572531
2017-01-23,619539
2017-01-24,724707
2017-01-25,707539
2017-01-26,719958
2017-01-27,660526
2017-01-28,669387
2017-01-29,636175
2017-01-30,649149
2017-01-31,686217
2017-02-01,780918
2017-02-02,637933
2017-02-03,713302
2017-02-04,655245
2017-02-05,694185
2017-02-06,612564
2017-02-07,721269
2017-02-08,668157
2017-02-09,753077
2017-02-10,659353
2017-02-11,623589
2017-02-12,562366
2017-02-13,674942
2017-02-14,676693
2017-02-15,630353
2017-02-16,677760
2017-02-17,697160
2017-02-18,688930
2017-02-19,592596
2017-02-20,656025
2017-02-21,644640
2017-02-22,627239
2017-02-23,702266
2017-02-24,763642
2017-02-25,741893
2017-02-26,663264
2017-02-27,661526
2017-02-28,704366
2017-03-01,680418
2017-03-02,735015
2017-03-03,732359
2017-03-04,626694
2017-03-05,695966
2017-03-06,675606
2017-03-07,738688
2017-03-08,686030
2017-03-09,705017
2017-03-10,747049
2017-03-11,690924
2017-03-12,598360
2017-03-13,681914
2017-03-14,747825
2017-03-15,673841
2017-03-16,729304
2017-03-17,711639
2017-03-18,689478
2017-03-19,664913
2017-03-20,658172
2017-03-21,686680
2017-03-22,742361
2017-03-23,680140
2017-03-24,702675
2017-03-25,622498
2017-03-26,573816
2017-03-27,610984
2017-03-28,738882
2017-03-29,677629
2017-03-30,689337
2017-03-31,634568
2017-04-01,642373
2017-04-02,648586
2017-04-03,736529
2017-04-04,634031
2017-04-05,739640
2017-04-06,700828
2017-04-07,717479
2017-04-08,599739
2017-04-09,654193
2017-04-10,691112
2017-04-11,754368
2017-04-12,687363
2017-04-13,611405
2017-04-14,696528
2017-04-15,681237
2017-04-16,589650
2017-04-17,613136
2017-04-18,713650
2017-04-19,718648
2017-04-20,687821
2017-04-21,782123
2017-04-22,691453
2017-04-23,637701
2017-04-24,616696
2017-04-25,740074
2017-04-26,769382
2017-04-27,718553
2017-04-28,726149
2017-04-29,827017
2017-04-30,726257
2017-05-01,713866
2017-05-02,782531
2017-05-03,691453
2017-05-04,851617
2017-05-05,660727
2017-05-06,867643
2017-05-07,790638
2017-05-08,887445
2017-05-09,805373
2017-05-10,730268
2017-05-11,703146
2017-05-12,742648
2017-05-13,793427
2017-05-14,894445
2017-05-15,824667
2017-05-16,653146
2017-05-17,765393
2017-05-18,742869
2017-05-19,805861
2017-05-20,854533
2017-05-21,778746
2017-05-22,781440
2017-05-23,872972
2017-05-24,811722
2017-05-25,847501
2017-05-26,814316
2017-05-27,892105
2017-05-28,848084
2017-05-29,771791
2017-05-30,851137
2017-05-31,818815
2017-06-01,837922
2017-06-02,723130
2017-06-03,879242
2017-06-04,739511
2017-06-05,767010
2017-06-06,802549
2017-06-07,877184
2017-06-08,823165
2017-06-09,762294
2017-06-10,696034
2017-06-11,670073
2017-06-12,726296
2017-06-13,768501
2017-06-14,740847
2017-06-15,797366
2017-06-16,730161
2017-06-17,659616
2017-06-18,628753
2017-06-19,725338
2017-06-20,745087
2017-06-21,755305
2017-06-22,728948
2017-06-23,718091
2017-06-24,638287
2017-06-25,537762
2017-06-26,705488
2017-06-27,696698
2017-06-28,738521
2017-06-29,628876
2017-06-30,715545
2017-07-01,641147
2017-07-02,604820
2017-07-03,660964
2017-07-04,718284
2017-07-05,649605
2017-07-06,637761
2017-07-07,733315
2017-07-08,630307
2017-07-09,547682
2017-07-10,778061
2017-07-11,773747
2017-07-12,746872
2017-07-13,675427
2017-07-14,647312
2017-07-15,624607
2017-07-16,617297
2017-07-17,690739
2017-07-18,809612
2017-07-19,713341
2017-07-20,660126
2017-07-21,744868
2017-07-22,633583
2017-07-23,536910
2017-07-24,681339
2017-07-25,702031
2017-07-26,652653
2017-07-27,686889
2017-07-28,683771
2017-07-29,634637
2017-07-30,583526
2017-07-31,692282
2017-08-01,473639
2017-08-02,599118
2017-08-03,592805
2017-08-04,668144
2017-08-05,642015
2017-08-06,547079
2017-08-07,692078
2017-08-08,786340
2017-08-09,711839
2017-08-10,730801
2017-08-11,729508
2017-08-12,695821
2017-08-13,717839
2017-08-14,681161
2017-08-15,817719
2017-08-16,688962
2017-08-17,863099
2017-08-18,727394
2017-08-19,708914
2017-08-20,627940
2017-08-21,632318
2017-08-22,530992
2017-08-23,839588
2017-08-24,542527
2017-08-25,587663
2017-08-26,617917
2017-08-27,753881
2017-08-28,661017
2017-08-29,789243
2017-08-30,805068
2017-08-31,797023
2017-09-01,767441
2017-09-02,709832
2017-09-03,587110
2017-09-04,760792
2017-09-05,780357
2017-09-06,777010
2017-09-07,767722
2017-09-08,809056
2017-09-09,625612
2017-09-10,581564
2017-09-11,724503
2017-09-12,700869
2017-09-13,715683
2017-09-14,786448
2017-09-15,831698
2017-09-16,637532
2017-09-17,582453
2017-09-18,694432
2017-09-19,784159
2017-09-20,619406
2017-09-21,684987
2017-09-22,642171
2017-09-23,571954
2017-09-24,549507
2017-09-25,655510
2017-09-26,722077
2017-09-27,702387
2017-09-28,753933
2017-09-29,741184
2017-09-30,631821
2017-10-01,628817
2017-10-02,800519
2017-10-03,787242
2017-10-04,655363
2017-10-05,725883
2017-10-06,818384
2017-10-07,651679
2017-10-08,699283
2017-10-09,797851
2017-10-10,833834
2017-10-11,778349
2017-10-12,784446
2017-10-13,818187
2017-10-14,789672
2017-10-15,825816
2017-10-16,844162
2017-10-17,878509
2017-10-18,824566
2017-10-19,906491
2017-10-20,850614
2017-10-21,800937
2017-10-22,907439
2017-10-23,880240
2017-10-24,955565
2017-10-25,911228
2017-10-26,742163
2017-10-27,668740
2017-10-28,555227
2017-10-29,905041
2017-10-30,894901
2017-10-31,827896
2017-11-01,961473
2017-11-02,916882
2017-11-03,820113
2017-11-04,800708
2017-11-05,805781
2017-11-06,831790
2017-11-07,937089
2017-11-08,871573
2017-11-09,948030
2017-11-10,786879
2017-11-11,579558
2017-11-12,586355
2017-11-13,920515
2017-11-14,819127
2017-11-15,944172
2017-11-16,907472
2017-11-17,982559
2017-11-18,843076
2017-11-19,913898
2017-11-20,979917
2017-11-21,981593
2017-11-22,869698
2017-11-23,959240
2017-11-24,905792
2017-11-25,922777
2017-11-26,941512
2017-11-27,1061044
2017-11-28,1025283
2017-11-29,1132724
2017-11-30,1086490
2017-12-01,1115596
2017-12-02,943132
2017-12-03,1008744
2017-12-04,1155119
2017-12-05,1146460
2017-12-06,1228561
2017-12-07,1065803
2017-12-08,1126652
2017-12-09,1182172
2017-12-10,1073634
2017-12-11,1163072
2017-12-12,1099485
2017-12-13,1251052
2017-12-14,1290363
2017-12-15,1179313
2017-12-16,1132973
2017-12-17,1175732
2017-12-18,1204183
2017-12-19,1046267
2017-12-20,1027644
2017-12-21,998866
2017-12-22,1110734
2017-12-23,979504
2017-12-24,1020552
2017-12-25,878323
2017-12-26,911656
2017-12-27,1037747
2017-12-28,999488
2017-12-29,1096215
2017-12-30,998615
2017-12-31,1007208
2018-01-01,972783
2018-01-02,1142721
2018-01-03,1130917
2018-01-04,1253986
2018-01-05,1069525
2018-01-06,1163503
2018-01-07,1130388
2018-01-08,1157303
2018-01-09,1145338
2018-01-10,1118949
2018-01-11,1222969
2018-01-12,1153290
2018-01-13,939348
2018-01-14,971840
2018-01-15,949563
2018-01-16,1001819
2018-01-17,1090483
2018-01-18,1050790
2018-01-19,1027992
2018-01-20,970060
2018-01-21,988506
2018-01-22,946599
2018-01-23,893416
2018-01-24,940167
2018-01-25,854029
2018-01-26,807029
2018-01-27,860840
2018-01-28,765711
2018-01-29,775230
2018-01-30,845185
2018-01-31,685452
2018-02-01,833934
2018-02-02,853582
2018-02-03,714800
2018-02-04,711645
2018-02-05,915758
2018-02-06,999753
2018-02-07,804119
2018-02-08,753618
2018-02-09,781921
2018-02-10,737187
2018-02-11,814528
2018-02-12,912131
2018-02-13,868109
2018-02-14,937769
2018-02-15,779005
2018-02-16,773561
2018-02-17,765638
2018-02-18,730130
2018-02-19,857787
2018-02-20,703065
2018-02-21,713740
2018-02-22,719848
2018-02-23,732287
2018-02-24,690001
2018-02-25,526879
2018-02-26,688379
2018-02-27,699046
2018-02-28,817155
2018-03-01,821011
2018-03-02,752300
2018-03-03,934083
2018-03-04,792569
2018-03-05,857168
2018-03-06,834323
2018-03-07,922143
2018-03-08,903578
2018-03-09,888997
2018-03-10,803717
2018-03-11,889324
2018-03-12,828676
2018-03-13,773506
2018-03-14,580666
2018-03-15,602746
2018-03-16,601517
2018-03-17,452543
2018-03-18,535510
2018-03-19,587514
2018-03-20,567891
2018-03-21,586910
2018-03-22,577941
2018-03-23,619608
2018-03-24,543804
2018-03-25,454187
2018-03-26,582295
2018-03-27,598612
2018-03-28,552755
2018-03-29,559619
2018-03-30,571020
2018-03-31,475498
2018-04-01,425276
2018-04-02,485666
2018-04-03,605514
2018-04-04,565002
2018-04-05,534893
2018-04-06,631476
2018-04-07,502038
2018-04-08,414992
2018-04-09,535496
2018-04-10,569509
2018-04-11,533732
2018-04-12,629328
2018-04-13,638968
2018-04-14,502546
2018-04-15,590187
2018-04-16,721332
2018-04-17,614295
2018-04-18,588686
2018-04-19,657714
2018-04-20,661833
2018-04-21,602722
2018-04-22,502665
2018-04-23,642298
2018-04-24,776436
2018-04-25,701507
2018-04-26,661663
2018-04-27,674680
2018-04-28,541764
2018-04-29,549120
2018-04-30,645424
2018-05-01,634217
2018-05-02,673769
2018-05-03,660104
2018-05-04,710689
2018-05-05,606625
2018-05-06,535825
2018-05-07,662775
2018-05-08,665870
2018-05-09,603396
2018-05-10,633729
2018-05-11,772234
2018-05-12,563749
2018-05-13,488836
2018-05-14,641192
2018-05-15,624136
2018-05-16,617403
2018-05-17,635676
2018-05-18,701918
2018-05-19,500408
2018-05-20,483041
2018-05-21,620329
2018-05-22,595706
2018-05-23,636565
2018-05-24,559734
2018-05-25,624713
2018-05-26,459370
2018-05-27,441802
2018-05-28,598556
2018-05-29,600021
2018-05-30,596173
2018-05-31,620191
2018-06-01,683588
2018-06-02,524370
2018-06-03,542740
2018-06-04,694350
2018-06-05,655014
2018-06-06,653426
2018-06-07,635530
2018-06-08,640966
2018-06-09,503993
2018-06-10,527886
2018-06-11,586393
2018-06-12,662032
2018-06-13,660241
2018-06-14,586144
2018-06-15,613937
2018-06-16,434955
2018-06-17,439145
2018-06-18,569167
2018-06-19,628857
2018-06-20,590701
2018-06-21,556428
2018-06-22,616964
2018-06-23,473376
2018-06-24,465159
2018-06-25,618481
2018-06-26,601757
2018-06-27,591319
2018-06-28,566389
2018-06-29,584573
2018-06-30,560237
2018-07-01,476547
2018-07-02,662310
2018-07-03,655359
2018-07-04,594400
2018-07-05,555588
2018-07-06,640591
2018-07-07,460458
2018-07-08,501981
2018-07-09,627774
2018-07-10,669373
2018-07-11,636817
2018-07-12,923421
2018-07-13,941540
2018-07-14,793757
2018-07-15,502106
2018-07-16,602482
2018-07-17,681518
2018-07-18,762246
2018-07-19,626926
2018-07-20,653321
2018-07-21,511119
2018-07-22,459458
2018-07-23,716690
2018-07-24,717759
2018-07-25,771199
2018-07-26,641543
2018-07-27,721812
2018-07-28,545883
2018-07-29,494042
2018-07-30,638966
2018-07-31,696566
2018-08-01,698015
2018-08-02,622521
2018-08-03,694601
2018-08-04,547308
2018-08-05,495532
2018-08-06,651894
2018-08-07,710766
2018-08-08,634443
2018-08-09,636143
2018-08-10,656819
2018-08-11,523641
2018-08-12,486939
2018-08-13,602328
2018-08-14,672592
2018-08-15,677460
2018-08-16,621029
2018-08-17,650774
2018-08-18,498238
2018-08-19,502449
2018-08-20,639365
2018-08-21,589991
2018-08-22,622189
2018-08-23,574017
2018-08-24,633016
2018-08-25,540988
2018-08-26,495145
2018-08-27,675295
2018-08-28,676219
2018-08-29,643056
2018-08-30,626114
2018-08-31,658225
2018-09-01,556577
2018-09-02,491997
2018-09-03,616107
2018-09-04,646393
2018-09-05,644928
2018-09-06,659910
2018-09-07,694327
2018-09-08,541935
2018-09-09,506971
2018-09-10,620579
2018-09-11,642145
2018-09-12,602958
2018-09-13,618775
2018-09-14,615099
2018-09-15,547938
2018-09-16,479019
2018-09-17,616149
2018-09-18,640750
2018-09-19,638350
2018-09-20,628755
2018-09-21,713347
2018-09-22,550844
2018-09-23,524121
2018-09-24,601707
2018-09-25,653042
2018-09-26,624467
2018-09-27,642476
2018-09-28,654875
2018-09-29,564628
2018-09-30,514766
2018-10-01,688212
2018-10-02,660448
2018-10-03,695230
2018-10-04,653916
2018-10-05,686857
2018-10-06,569596
2018-10-07,618542
2018-10-08,643328
2018-10-09,604271
2018-10-10,651334
2018-10-11,689144
2018-10-12,699176
2018-10-13,553344
2018-10-14,522288
2018-10-15,711826
2018-10-16,674140
2018-10-17,662174
2018-10-18,673350
2018-10-19,684662
2018-10-20,583046
2018-10-21,540049
2018-10-22,687801
2018-10-23,688951
2018-10-24,630269
2018-10-25,664579
2018-10-26,681997
2018-10-27,578121
2018-10-28,547630
2018-10-29,708860
2018-10-30,697640
2018-10-31,694833
2018-11-01,702856
2018-11-02,764821
2018-11-03,635423
2018-11-04,619152
2018-11-05,709024
2018-11-06,698165
2018-11-07,708634
2018-11-08,702459
2018-11-09,696353
2018-11-10,583550
2018-11-11,601176
2018-11-12,680949
2018-11-13,637890
2018-11-14,734241
2018-11-15,709708
2018-11-16,704543
2018-11-17,587644
2018-11-18,543353
2018-11-19,680899
2018-11-20,769611
2018-11-21,620393
2018-11-22,653846
2018-11-23,624434
2018-11-24,578522
2018-11-25,577253
2018-11-26,628614
2018-11-27,627815
2018-11-28,630438
2018-11-29,612685
2018-11-30,597612
2018-12-01,579421
2018-12-02,502649
2018-12-03,586010
2018-12-04,671416
2018-12-05,609238
2018-12-06,655016
2018-12-07,658859
2018-12-08,531426
2018-12-09,518114
2018-12-10,600210
2018-12-11,635401
2018-12-12,616176
2018-12-13,638713
2018-12-14,701381
2018-12-15,594065
2018-12-16,539434
2018-12-17,682984
2018-12-18,656410
2018-12-19,701481
2018-12-20,641537
2018-12-21,656212
2018-12-22,551516
2018-12-23,520086
2018-12-24,583425
2018-12-25,481186
2018-12-26,536230
2018-12-27,624625
2018-12-28,644439
2018-12-29,572182
2018-12-30,514111
2018-12-31,557851
2019-01-01,433715
2019-01-02,578607
2019-01-03,598436
2019-01-04,580495
2019-01-05,519070
2019-01-06,498140
2019-01-07,613474
2019-01-08,607366
2019-01-09,619701
2019-01-10,634499
2019-01-11,623617
2019-01-12,521168
2019-01-13,477843
2019-01-14,604549
2019-01-15,621686
2019-01-16,639811
2019-01-17,619396
2019-01-18,606378
2019-01-19,519467
2019-01-20,518578
2019-01-21,604061
2019-01-22,594573
2019-01-23,685141
2019-01-24,619376
2019-01-25,629078
2019-01-26,585285
2019-01-27,487233
2019-01-28,650793
2019-01-29,607365
2019-01-30,622377
2019-01-31,632855
2019-02-01,654356
2019-02-02,560738
2019-02-03,518121
2019-02-04,610696
2019-02-05,645414
2019-02-06,686774
2019-02-07,645404
2019-02-08,691966
2019-02-09,561955
2019-02-10,501124
2019-02-11,709903
2019-02-12,809914
2019-02-13,758224
2019-02-14,617275
2019-02-15,621340
2019-02-16,587666
2019-02-17,526787
2019-02-18,693311
2019-02-19,713530
2019-02-20,690103
2019-02-21,643083
2019-02-22,728261
2019-02-23,581866
2019-02-24,558515
2019-02-25,679440
2019-02-26,702086
2019-02-27,668278
2019-02-28,688385
2019-03-01,727984
2019-03-02,616539
2019-03-03,553981
2019-03-04,687289
2019-03-05,701551
2019-03-06,734311
2019-03-07,689254
2019-03-08,698786
2019-03-09,604793
2019-03-10,525757
2019-03-11,749756
2019-03-12,696573
2019-03-13,720085
2019-03-14,735928
2019-03-15,715166
2019-03-16,602121
2019-03-17,548345
2019-03-18,720573
2019-03-19,739893
2019-03-20,745772
2019-03-21,705159
2019-03-22,726789
2019-03-23,566705
2019-03-24,569884
2019-03-25,715056
2019-03-26,688572
2019-03-27,778566
2019-03-28,765998
2019-03-29,759323
2019-03-30,683748
2019-03-31,623888
2019-04-01,697929
2019-04-02,879271
2019-04-03,856707
2019-04-04,802957
2019-04-05,873077
2019-04-06,677458
2019-04-07,623548
2019-04-08,778923
2019-04-09,776284
2019-04-10,773468
2019-04-11,813510
2019-04-12,763723
2019-04-13,602847
2019-04-14,596510
2019-04-15,767910
2019-04-16,777026
2019-04-17,734917
2019-04-18,739768
2019-04-19,798377
2019-04-20,689643
2019-04-21,673424
2019-04-22,646342
2019-04-23,714325
2019-04-24,875920
2019-04-25,751975
2019-04-26,761966
2019-04-27,619281
2019-04-28,574359
2019-04-29,807672
2019-04-30,839425
2019-05-01,760187
2019-05-02,787748
2019-05-03,803354
2019-05-04,658798
2019-05-05,613917
2019-05-06,776590
2019-05-07,754405
2019-05-08,839633
2019-05-09,831454
2019-05-10,775704
2019-05-11,773667
2019-05-12,819732
2019-05-13,882729
2019-05-14,896277
2019-05-15,879106
2019-05-16,882945
2019-05-17,903650
2019-05-18,845558
2019-05-19,750954
2019-05-20,836865
2019-05-21,888770
2019-05-22,862194
2019-05-23,825753
2019-05-24,862849
2019-05-25,701431
2019-05-26,670124
2019-05-27,884928
2019-05-28,944118
2019-05-29,887870
2019-05-30,862822
2019-05-31,766989
2019-06-01,850116
2019-06-02,690143
2019-06-03,727530
2019-06-04,911280
2019-06-05,874396
2019-06-06,812486
2019-06-07,864227
2019-06-08,617675
2019-06-09,580387
2019-06-10,809202
2019-06-11,835542
2019-06-12,795814
2019-06-13,892695
2019-06-14,1041358
2019-06-15,860753
2019-06-16,689588
2019-06-17,805931
2019-06-18,950212
2019-06-19,892254
2019-06-20,839162
2019-06-21,842659
2019-06-22,848072
2019-06-23,875010
2019-06-24,978017
2019-06-25,911584
2019-06-26,1035885
2019-06-27,891448
2019-06-28,1008973
2019-06-29,846946
2019-06-30,675915
2019-07-01,836709
2019-07-02,894242
2019-07-03,883931
2019-07-04,814107
2019-07-05,837154
2019-07-06,654703
2019-07-07,614084
2019-07-08,834590
2019-07-09,815561
2019-07-10,802293
2019-07-11,778056
2019-07-12,899488
2019-07-13,645726
2019-07-14,592612
2019-07-15,757007
2019-07-16,794106
2019-07-17,739298
2019-07-18,740918
2019-07-19,732618
2019-07-20,702633
2019-07-21,558672
2019-07-22,708667
2019-07-23,702928
2019-07-24,733358
2019-07-25,764542
2019-07-26,750605
2019-07-27,587410
2019-07-28,521206
2019-07-29,738306
2019-07-30,737831
2019-07-31,786236
2019-08-01,752575
2019-08-02,775949
2019-08-03,612854
2019-08-04,583300
2019-08-05,807955
2019-08-06,850550
2019-08-07,819832
2019-08-08,815367
2019-08-09,749568
2019-08-10,596821
2019-08-11,550565
2019-08-12,660039
2019-08-13,873566
2019-08-14,750768
2019-08-15,701215
2019-08-16,706459
2019-08-17,565674
2019-08-18,526730
2019-08-19,711022
2019-08-20,743636
2019-08-21,784357
2019-08-22,808723
2019-08-23,791057
2019-08-24,700721
2019-08-25,513916
2019-08-26,759470
2019-08-27,726784
2019-08-28,705437
2019-08-29,735396
2019-08-30,734849
2019-08-31,596235
2019-09-01,574358
2019-09-02,728155
2019-09-03,799532
2019-09-04,750620
2019-09-05,744004
2019-09-06,775304
2019-09-07,617013
2019-09-08,567664
2019-09-09,769573
2019-09-10,807975
2019-09-11,783950
2019-09-12,757805
2019-09-13,759154
2019-09-14,652357
2019-09-15,554317
2019-09-16,779631
2019-09-17,777701
2019-09-18,855706
2019-09-19,733322
2019-09-20,742828
2019-09-21,625288
2019-09-22,606415
2019-09-23,735518
2019-09-24,840208
2019-09-25,783948
2019-09-26,739854
2019-09-27,714047
2019-09-28,619808
2019-09-29,564381
2019-09-30,750859
2019-10-01,750562
2019-10-02,717573
2019-10-03,708956
2019-10-04,712900
2019-10-05,636638
2019-10-06,555377
2019-10-07,734959
2019-10-08,715311
2019-10-09,701690
2019-10-10,743456
2019-10-11,726820
2019-10-12,578474
2019-10-13,555407
2019-10-14,694167
2019-10-15,712296
2019-10-16,733220
2019-10-17,730671
2019-10-18,673650
2019-10-19,643714
2019-10-20,546144
2019-10-21,749935
2019-10-22,732596
2019-10-23,736263
2019-10-24,719988
2019-10-25,786680
2019-10-26,761194
2019-10-27,598714
2019-10-28,753434
2019-10-29,728736
2019-10-30,711325
2019-10-31,721957
2019-11-01,790414
2019-11-02,634816
2019-11-03,610943
2019-11-04,757129
2019-11-05,782184
2019-11-06,831199
2019-11-07,799136
2019-11-08,728522
2019-11-09,709807
2019-11-10,594556
2019-11-11,704180
2019-11-12,682025
2019-11-13,746140
2019-11-14,746968
2019-11-15,779428
2019-11-16,666406
2019-11-17,598140
2019-11-18,696269
2019-11-19,823018
2019-11-20,702168
2019-11-21,803455
2019-11-22,790198
2019-11-23,681817
2019-11-24,557217
2019-11-25,678695
2019-11-26,784964
2019-11-27,812540
2019-11-28,716192
2019-11-29,730014
2019-11-30,683831
2019-12-01,593329
2019-12-02,749060
2019-12-03,744688
2019-12-04,749562
2019-12-05,746859
2019-12-06,748047
2019-12-07,642350
2019-12-08,587017
2019-12-09,803439
2019-12-10,803226
2019-12-11,771631
2019-12-12,722853
2019-12-13,746512
2019-12-14,623464
2019-12-15,657604
2019-12-16,777556
2019-12-17,875713
2019-12-18,751472
2019-12-19,725702
2019-12-20,708265
2019-12-21,610208
2019-12-22,589250
2019-12-23,727796
2019-12-24,649535
2019-12-25,537049
2019-12-26,653003
2019-12-27,721861
2019-12-28,611206
2019-12-29,589993
2019-12-30,735877
2019-12-31,657164
2020-01-01,524360
2020-01-02,671016
2020-01-03,721747
2020-01-04,611397
2020-01-05,597061
2020-01-06,724219
2020-01-07,775757
2020-01-08,754553
2020-01-09,773570
2020-01-10,792103
2020-01-11,640445
2020-01-12,581504
2020-01-13,705443
2020-01-14,850757
2020-01-15,759192
2020-01-16,739283
2020-01-17,756728
2020-01-18,649187
2020-01-19,622774
2020-01-20,741539
2020-01-21,756250
2020-01-22,771727
2020-01-23,789764
2020-01-24,720051
2020-01-25,665971
2020-01-26,544915
2020-01-27,726725
2020-01-28,812560
2020-01-29,767507
2020-01-30,765495
2020-01-31,762130
2020-02-01,743933
2020-02-02,706042
2020-02-03,879860
2020-02-04,764885
2020-02-05,823713
2020-02-06,765225
2020-02-07,865396
2020-02-08,709380
2020-02-09,695691
2020-02-10,703356
2020-02-11,885934
2020-02-12,822547
2020-02-13,815808
2020-02-14,741471
2020-02-15,736640
2020-02-16,655188
2020-02-17,773751
2020-02-18,783570
2020-02-19,792783
2020-02-20,766448
2020-02-21,768521
2020-02-22,660812
2020-02-23,622397
2020-02-24,758122
2020-02-25,743278
2020-02-26,778003
2020-02-27,777389
2020-02-28,778213
2020-02-29,679597
2020-03-01,674209
2020-03-02,829550
2020-03-03,840712
2020-03-04,857423
2020-03-05,793221
2020-03-06,804945
2020-03-07,682432
2020-03-08,654911
2020-03-09,809850
2020-03-10,807778
2020-03-11,728889
2020-03-12,909601
2020-03-13,786409
2020-03-14,772769
2020-03-15,629326
2020-03-16,725120
2020-03-17,765477
2020-03-18,633373
2020-03-19,709786
2020-03-20,734614
2020-03-21,637554
2020-03-22,579901
2020-03-23,667486
2020-03-24,736233
2020-03-25,587460
2020-03-26,889704
2020-03-27,807651
2020-03-28,627230
2020-03-29,591287
2020-03-30,770915
2020-03-31,816889
2020-04-01,824108
2020-04-02,798186
2020-04-03,750332
2020-04-04,657862
2020-04-05,596364
2020-04-06,780832
2020-04-07,938358
2020-04-08,760207
2020-04-09,730620
2020-04-10,735297
2020-04-11,634944
2020-04-12,618062
2020-04-13,764583
2020-04-14,843493
2020-04-15,926278
2020-04-16,880665
2020-04-17,844316
2020-04-18,847811
2020-04-19,718815
2020-04-20,842251
2020-04-21,818062
2020-04-22,762361
2020-04-23,935989
2020-04-24,893187
2020-04-25,813456
2020-04-26,724250
2020-04-27,876229
2020-04-28,926669
2020-04-29,911617
2020-04-30,947585
2020-05-01,955523
2020-05-02,970554
2020-05-03,909805
2020-05-04,889636
2020-05-05,970464
2020-05-06,972369
2020-05-07,1020443
2020-05-08,949216
2020-05-09,906900
2020-05-10,869262
2020-05-11,999192
2020-05-12,954129
2020-05-13,858458
2020-05-14,880861
2020-05-15,895670
2020-05-16,880534
2020-05-17,763444
2020-05-18,970423
2020-05-19,890493
2020-05-20,865708
2020-05-21,928630
2020-05-22,797526
2020-05-23,848702
2020-05-24,807939
2020-05-25,828919
2020-05-26,852839
2020-05-27,913075
2020-05-28,866559
2020-05-29,852420
2020-05-30,902498
2020-05-31,801889
2020-06-01,870833
2020-06-02,899961
2020-06-03,950153
2020-06-04,884109
2020-06-05,918647
2020-06-06,771819
2020-06-07,690992
2020-06-08,986341
2020-06-09,910121
2020-06-10,909669
2020-06-11,1048342
2020-06-12,909615
2020-06-13,800767
2020-06-14,698545
2020-06-15,867844
2020-06-16,986219
2020-06-17,918592
2020-06-18,854866
2020-06-19,947402
2020-06-20,760742
2020-06-21,710176
2020-06-22,850006
2020-06-23,1034537
2020-06-24,917620
2020-06-25,901033
2020-06-26,929963
2020-06-27,761896
2020-06-28,686270
2020-06-29,962232
2020-06-30,926238
2020-07-01,1078007
2020-07-02,951042
2020-07-03,944676
2020-07-04,799989
2020-07-05,771473
2020-07-06,989688
2020-07-07,969354
2020-07-08,1024085
2020-07-09,1033334
2020-07-10,976205
2020-07-11,885970
2020-07-12,745665
2020-07-13,909653
2020-07-14,993499
2020-07-15,971186
2020-07-16,966383
2020-07-17,847984
2020-07-18,892684
2020-07-19,872974
2020-07-20,940265
2020-07-21,927506
2020-07-22,1017627
2020-07-23,977856
2020-07-24,1083981
2020-07-25,972156
2020-07-26,999311
2020-07-27,1022491
2020-07-28,1059084
2020-07-29,1039672
2020-07-30,968423
2020-07-31,1062923
2020-08-01,954055
2020-08-02,950873
2020-08-03,1080975
2020-08-04,1003351
2020-08-05,957619
2020-08-06,1120216
2020-08-07,1049182
2020-08-08,951540
2020-08-09,911571
2020-08-10,967780
2020-08-11,1086328
2020-08-12,1049344
2020-08-13,952528
2020-08-14,1086754
2020-08-15,973628
2020-08-16,892624
2020-08-17,878796
2020-08-18,1008612
2020-08-19,988648
2020-08-20,994559
2020-08-21,1095556
2020-08-22,950674
2020-08-23,906460
2020-08-24,944242
2020-08-25,951716
2020-08-26,1030264
2020-08-27,947577
2020-08-28,1080096
2020-08-29,972062
