date,value
2012-03-11,2466601.7016484155
2012-03-12,2997915.027792055
2012-03-13,4684871.906790888
2012-03-14,5117363.335735699
2012-03-15,3769254.356441147
2012-03-16,4352717.434455119
2012-03-17,2673214.6534328847
2012-03-18,2846673.6941637723
2012-03-19,3867622.8498296924
2012-03-20,4453786.7446660185
2012-03-21,4256375.294121862
2012-03-22,3581097.4453194425
2012-03-23,3005134.734179947
2012-03-24,2502959.393346674
2012-03-25,3508192.8304209067
2012-03-26,3476389.0314582805
2012-03-27,3457940.706778042
2012-03-28,3413213.986346239
2012-03-29,4231553.121171318
2012-03-30,3285806.0342398006
2012-03-31,3072452.8608766124
2012-04-01,2369370.815900637
2012-04-02,4730015.898529723
2012-04-03,4117282.8731743325
2012-04-04,4942175.873187157
2012-04-05,3302913.579051379
2012-04-06,5104348.482797531
2012-04-07,2767908.333648137
2012-04-08,2152296.5863580294
2012-04-09,8455448.907443734
2012-04-10,5783906.792122759
2012-04-11,4718777.4032218745
2012-04-12,5843065.708524012
2012-04-13,5155687.611496883
2012-04-14,4084681.130684692
2012-04-15,2522638.9025246934
2012-04-16,5623187.710052362
2012-04-17,4441105.297203372
2012-04-18,5133493.209094303
2012-04-19,6413049.704714482
2012-04-20,8286668.482541931
2012-04-21,5595307.221273353
2012-04-22,4784059.973193302
2012-04-23,3749819.136141265
2012-04-24,4622333.202792093
2012-04-25,5444811.59764989
2012-04-26,5915157.450182895
2012-04-27,4484868.336523731
2012-04-28,3595541.0556278788
2012-04-29,4210092.180518314
2012-04-30,3538442.0963673834
2012-05-01,4522703.7851945
2012-05-02,5360255.4312185235
2012-05-03,4427505.207985579
2012-05-04,4960846.968046089
2012-05-05,4066557.3195376536
2012-05-06,5373654.154187081
2012-05-07,5900118.645365032
2012-05-08,5972568.760743942
2012-05-09,7299003.519126712
2012-05-10,5592156.10255519
2012-05-11,6969639.691910725
2012-05-12,4684920.88834653
2012-05-13,3353950.2304127486
2012-05-14,5622390.585218278
2012-05-15,6529754.272740927
2012-05-16,5259760.744830871
2012-05-17,5882276.005797248
2012-05-18,5782029.419020123
2012-05-19,5163823.1944765
2012-05-20,6221044.942938155
2012-05-21,6650002.149308413
2012-05-22,7187115.05773419
2012-05-23,6398029.419385759
2012-05-24,4519328.6232968215
2012-05-25,5459409.4447956765
2012-05-26,3926952.2082721554
2012-05-27,5728745.229336395
2012-05-28,5235723.007531642
2012-05-29,6656988.811688183
2012-05-30,7137755.551239995
2012-05-31,14106543.760650294
2012-06-01,13005019.211302731
2012-06-02,4825045.963515483
2012-06-03,5226951.323579671
2012-06-04,9576084.997574022
2012-06-05,7521652.697936495
2012-06-06,6904130.821037457
2012-06-07,9049290.350655904
2012-06-08,8108447.225522119
2012-06-09,8423907.978491213
2012-06-10,6180510.167145784
2012-06-11,7514054.212187699
2012-06-12,8817162.001359018
2012-06-13,8782511.862093609
2012-06-14,8176177.2697592005
2012-06-15,10647366.85490661
2012-06-16,10819398.407974798
2012-06-17,9877975.679244936
2012-06-18,10202177.478790537
2012-06-19,9479757.839591473
2012-06-20,13838251.711904675
2012-06-21,9166821.931723803
2012-06-22,12451320.931365283
2012-06-23,6789663.753651735
2012-06-24,12506754.10692737
2012-06-25,10863333.852166021
2012-06-26,15540614.925422749
2012-06-27,11254825.967175797
2012-06-28,10169427.03904202
2012-06-29,7990508.235546722
2012-06-30,4811778.122423209
2012-07-01,4843143.184888388
2012-07-02,12260163.097232321
2012-07-03,14823223.564995356
2012-07-04,11028755.284360854
2012-07-05,9879235.62615139
2012-07-06,9553238.294356314
2012-07-07,7648158.939357214
2012-07-08,6915209.131692442
2012-07-09,11829938.710381132
2012-07-10,14797870.695816848
2012-07-11,12171802.9480633
2012-07-12,18677967.977694035
2012-07-13,22141944.42501912
2012-07-14,16783885.24916721
2012-07-15,11027159.949042207
2012-07-16,19481132.942403167
2012-07-17,37058306.04442925
2012-07-18,27546126.437336884
2012-07-19,19457994.80729831
2012-07-20,22913004.339355163
2012-07-21,23270123.168270223
2012-07-22,16490180.994371641
2012-07-23,21063231.721604213
2012-07-24,20199698.945678134
2012-07-25,21913729.117717285
2012-07-26,21949046.44161919
2012-07-27,19002525.782087006
2012-07-28,13704066.48656859
2012-07-29,20311122.56545621
2012-07-30,23388660.008804526
2012-07-31,44246342.06917242
2012-08-01,28977692.33406316
2012-08-02,36880006.036853224
2012-08-03,33186721.98850633
2012-08-04,21560785.421286765
2012-08-05,24705630.077158347
2012-08-06,29193809.713161662
2012-08-07,30814751.404209893
2012-08-08,30167264.394904047
2012-08-09,38798832.96450224
2012-08-10,31171986.63039234
2012-08-11,23706719.462388255
2012-08-12,22042539.209442858
2012-08-13,40810519.96894753
2012-08-14,39641249.81524044
2012-08-15,40195196.74238918
2012-08-16,56076976.80825769
2012-08-17,57389514.19813856
2012-08-18,57991284.367297746
2012-08-19,140983561.14774573
2012-08-20,76535143.54782888
2012-08-21,46030319.839939244
2012-08-22,48312836.99684006
2012-08-23,39026636.654752925
2012-08-24,32902626.03467638
2012-08-25,24107124.990011767
2012-08-26,24886785.94041961
2012-08-27,47659859.75139554
2012-08-28,36623551.58382254
2012-08-29,36242628.764779694
2012-08-30,31574582.128229473
2012-08-31,57177231.97806726
2012-09-01,25016299.316594202
2012-09-02,20976684.77333148
2012-09-03,21857441.60036766
2012-09-04,36200528.98655749
2012-09-05,40562100.65917213
2012-09-06,38527094.63464143
2012-09-07,31992457.802822106
2012-09-08,32578615.733637832
2012-09-09,68989390.75527488
2012-09-10,65705654.19734419
2012-09-11,51000272.10424691
2012-09-12,42627299.497874066
2012-09-13,45724038.14618218
2012-09-14,37959831.341577664
2012-09-15,33809994.06937775
2012-09-16,48125809.32349627
2012-09-17,54138496.759812176
2012-09-18,46222655.71105311
2012-09-19,52390654.480367586
2012-09-20,59056710.87225134
2012-09-21,95815102.5667016
2012-09-22,36752059.05207221
2012-09-23,26380867.59855845
2012-09-24,55595372.906173885
2012-09-25,46023945.5436967
2012-09-26,40871118.7099902
2012-09-27,50773841.48642743
2012-09-28,54492057.01325514
2012-09-29,48450838.32409486
2012-09-30,38516498.8093447
2012-10-01,48632495.595360845
2012-10-02,63338624.32860492
2012-10-03,53547218.188818224
2012-10-04,51485350.72131468
2012-10-05,60966703.69759677
2012-10-06,29498751.414727572
2012-10-07,39504199.40090717
2012-10-08,48999172.66319481
2012-10-09,40074422.127272174
2012-10-10,35841038.767129846
2012-10-11,36227567.06013767
2012-10-12,37036264.60412181
2012-10-13,25462605.949274953
2012-10-14,26202008.035672933
2012-10-15,35191461.041214794
2012-10-16,50753006.270245574
2012-10-17,39915191.51405991
2012-10-18,40472628.17224901
2012-10-19,31516696.783576757
2012-10-20,49963494.685300484
2012-10-21,34278977.78079355
2012-10-22,39616152.18911001
2012-10-23,56863625.909844376
2012-10-24,49253954.69770949
2012-10-25,56713874.35339754
2012-10-26,64481502.21613504
2012-10-27,35528276.434318766
2012-10-28,21056895.89246323
2012-10-29,26821739.28780595
2012-10-30,60048604.0905186
2012-10-31,47895277.251866385
2012-11-01,41977987.322129495
2012-11-02,39669515.60895845
2012-11-03,25489107.963942084
2012-11-04,23162079.466456342
2012-11-05,33209306.12228049
2012-11-06,57289361.913064405
2012-11-07,39545646.46127044
2012-11-08,29443679.814611554
2012-11-09,30675122.960570756
2012-11-10,19453699.823589653
2012-11-11,18922410.619523045
2012-11-12,18251919.29169105
2012-11-13,25543572.764016002
2012-11-14,22664684.393789332
2012-11-15,35662197.40718702
2012-11-16,62583851.56233961
2012-11-17,38362064.9708976
2012-11-18,34732895.73179438
2012-11-19,45203117.460982
2012-11-20,48367167.71076085
2012-11-21,35381953.23389604
2012-11-22,35076205.1666931
2012-11-23,30292285.783058997
2012-11-24,33772417.629438825
2012-11-25,30003011.121722598
2012-11-26,38315485.150385134
2012-11-27,49953355.105445035
2012-11-28,45116564.83019049
