date,close,volume,rsi,MACD_Cross_Power_Normalized,hash-rate,active-count,total_fee,transfer_count,active-count_smoothed,gesi_value,MACD,Signal_Line
2023-03-16,25052.789721748,33866061746.62,58.56,0.013428797338296883,290105693.0,879957.0,3822620889.8653975,95767317339759.02,968339.4285714285,0.125,251.91642139709074,-84.51241453523025
2023-03-17,27423.9306340492,50730261335.05,74.35,0.019075044273238657,318250273.0,1085422.0,5161878711.656648,141559003729847.16,968280.0714285715,0.125,569.3784492031627,46.26575821244836
2023-03-18,26965.8797570266,35723036817.12,71.1,0.0216216402096118,350724792.0,955447.0,2228054547.197853,60081451011833.66,971841.3571428572,0.125,775.0739457650525,192.02739572296917
2023-03-19,28038.6749467651,37769448858.69,73.52,0.023423370579765516,320415243.0,845573.0,2375622526.910426,66609307828254.16,961129.6428571428,0.125,1012.9777380275518,356.21746418388574
2023-03-20,27767.2363318262,44774027663.55,71.89,0.023335559808937565,333405048.0,1014355.0,4411638891.790383,122499019719019.4,967025.9285714285,0.1001,1166.1724693716787,518.2084652214444
2023-03-21,28175.8168354249,36102192830.48,74.04,0.022353693529134817,313920337.0,990544.0,2864598879.584065,80712413338124.0,961848.8571428572,0.1001,1305.5004333116012,675.6668588394758
2023-03-22,27307.4367684133,33382021889.86,71.97,0.01918433235429401,344229889.0,940276.0,4085982036.035021,111577696085898.95,965791.5,0.1001,1330.5105372258622,806.6355945167531
2023-03-23,28333.9727113788,24220433689.12,82.26,0.01722867890275074,398970829.0,902932.0,4021952026.6598735,113957878969855.52,963864.9285714285,0.1001,1416.8317418713123,928.6748239876651
2023-03-24,27493.2851436235,25980310960.02,78.13,0.013751077398284713,377232885.0,893101.0,3241169630.875741,89110400860519.67,957725.3571428572,0.1001,1401.2526889165129,1023.1903969734349
2023-03-25,27494.7068783775,13383005987.37,77.37,0.010183813368830742,337646717.0,898042.0,1550482121.7267482,42630051457041.766,951691.8571428572,0.1001,1373.191601323564,1093.1906378434608
2023-03-26,27994.3295142227,13878363191.96,75.32,0.008065142203163423,335318120.0,851151.0,984037172.6584415,27547460865644.47,949159.1428571428,0.1001,1375.413448361487,1149.6351999470662
2023-03-27,27139.8885305221,18188895177.73,64.18,0.004235367435870756,344632513.0,1057595.0,2566202032.425585,69646437106829.63,953278.9285714285,0.1,1293.3194500662357,1178.3720499709002
2023-03-28,27268.1314829145,17783600384.84,62.7,0.0013530890982541889,312032141.0,982699.0,2928743459.536357,79861361734363.27,950273.1428571428,0.1,1224.4923142700172,1187.5961028307238
2023-03-29,28348.442342812,20684945905.97,68.85,0.0015576484197930484,342303913.0,977852.0,3259547576.280744,92403096529847.28,948210.4285714285,0.1,1242.7922358543183,1198.6353294354428
2023-03-30,28033.5631503957,22435349950.56,64.65,0.0005482859008093511,360932699.0,1021839.0,5441832858.287578,152553965086703.16,958344.8571428572,0.1,1217.848338716456,1202.4779312916455
2023-03-31,28478.4846056804,19001327597.88,56.44,0.0004899464164594499,328332327.0,1043754.0,3688566063.994466,105044771870501.56,955368.5714285715,0.1,1219.9190956400817,1205.966164161333
2023-04-01,28411.0342430924,10876469900.68,59.46,-0.00010439741707549008,326003727.0,1038858.0,1343707941.9349802,38176132351029.94,961326.5,0.1,1202.2586159220555,1205.2246545134776
2023-04-02,28199.3083837745,12284641999.34,51.1,-0.0013445255084241928,346961109.0,1012005.0,956580471.194993,26974907701123.93,973214.5,0.1,1157.8312927110965,1195.7459821530015
2023-04-03,27790.2208547736,19556501326.93,50.26,-0.0034127355381731424,305046344.0,985157.0,2427314471.3794074,67455605243621.766,971128.9285714285,0.02,1077.1951392470437,1172.03581357181
2023-04-04,28168.0898164027,15284538858.55,50.02,-0.003980375918483445,377232885.0,1108155.0,3009364817.0053983,84768058455730.33,979529.7142857143,0.02,1031.8863306032,1144.005916978088
2023-04-05,28177.9835569508,17052315986.14,56.84,-0.00450246795062948,323675130.0,964688.0,3909874646.81429,110172383507671.88,981273.4285714285,0.02,985.4178321299187,1112.2883000084541
2023-04-06,28044.1397549441,13837809380.28,47.21,-0.0052826506796922286,375586794.0,1022873.0,2750821198.0916862,77144414120146.02,989840.6428571428,0.02,927.1040575861552,1075.2514515239945
2023-04-07,27925.8594084129,10861680497.27,54.45,-0.006125808445945809,338032941.0,956362.0,1658809071.6178896,46323668919401.11,994359.2857142857,0.02,861.415869743556,1032.484335167907
2023-04-08,27947.7945496942,9373255556.0,54.64,-0.006600891892992956,349935509.0,885739.0,904857861.1541716,25288781600212.508,993480.5,0.02,801.8838720802705,986.3642425503797
2023-04-09,28333.0500476249,12175322950.95,53.47,-0.005916140876043425,347554997.0,936112.0,786257013.0006487,22277059299643.44,999549.1428571428,0.02,776.8363481382075,944.4586636679453
2023-04-10,29652.9800970841,19282400094.3,74.66,-0.0024498236427979688,292803183.0,947327.0,3111868332.091016,92276169716241.2,991672.8571428572,0.12495,853.6529490163775,926.2975207376318
2023-04-11,30235.0589389553,20121259843.07,76.71,0.0006415010060162666,366599104.0,1146146.0,5538417633.702715,167454383583550.94,1003347.6428571428,0.12495,950.542296645508,931.1464759192071
2023-04-12,30139.052871052,18651929926.37,69.55,0.002038956805890046,380882187.0,1056542.0,5793871314.410771,174621793873097.78,1008968.3571428572,0.12495,1007.9617596373464,946.509532662835
2023-04-13,30399.0663854918,17487721001.39,77.52,0.0030446740535468803,338032941.0,1009669.0,3142733102.7223654,95536152221539.8,1008099.0714285715,0.12495,1062.2035935077802,969.6483448318241
2023-04-14,30485.7000292553,22659995079.31,75.6,0.003407721614393279,333271914.0,1016042.0,3725625623.497133,113578305179240.84,1006119.6428571428,0.12495,1099.506818481328,995.620039561725
2023-04-15,30318.4969530646,11940685377.62,73.72,0.002829818988257306,376121160.0,1045660.0,1462605812.374483,44344009866010.34,1006605.5,0.12495,1102.8648625282294,1017.0690041550259
2023-04-16,30315.3554561203,12854816416.5,78.37,0.0019952381000249717,295183695.0,840992.0,1063225848.165696,32232069517278.062,994390.2857142857,0.12495,1092.67694443234,1032.1905922104888
2023-04-17,29445.0449049628,17872186762.03,70.3,-0.0007980772753976281,368979620.0,984242.0,3697555658.5764194,108874692405381.95,994324.9285714285,0.0711,1002.8163156958472,1026.3157369075607
2023-04-18,30397.5527355226,19480529496.02,73.57,-0.0007723680518319086,395165271.0,1149264.0,2422892168.755929,73649992472243.08,997261.2857142857,0.0711,996.9681136740692,1020.4462122608625
2023-04-19,28822.6804729009,24571565420.76,56.51,-0.004581178885218486,330891401.0,985732.0,2806672447.3950105,80895823143361.16,998764.4285714285,0.0711,855.3938932635465,987.4357484613993
