date,close,volume,rsi,MACD_Cross_Power_Normalized,hash-rate,active-count,total_fee,transfer_count,zew_mood_index,zew_state,active-count_smoothed,gesi_value,MACD,Signal_Line
2017-10-30,6130.5297851563,1772150016.0,60.78,-0.0030564745517709046,1.0527561737392142e+19,889423,263.59097424,1853483.13647157,26.7,-1.0,838850.3571428572,0.5,356.28402573980384,375.0218340170076
2017-10-31,6468.3999023438,2311379968.0,70.15,0.0007119875576768035,1.12467463076119e+19,829224,231.89499927,1914729.58164154,26.7,-1.0,839594.2142857143,0.5,380.7786093276909,376.17318907914427
2017-11-01,6767.3100585938,2870320128.0,74.29,0.005118921450190676,9.159085691259976e+18,960553,296.93760422,2189061.37785566,26.7,-1.0,843194.0714285715,0.5,419.47484985292795,384.833521233901
2017-11-02,7078.5,4653770240.0,75.9,0.009606874297431865,1.1490047583662172e+19,916822,277.59079476,2249225.5742079,26.7,-1.0,847950.1428571428,0.5,469.8363458768654,401.8340861624939
2017-11-03,7207.759765625,3369860096.0,74.23,0.012477256280128114,1.0209679916012044e+19,818565,271.77385265,3035170.3355015703,26.7,-1.0,848885.7857142857,0.5,514.250418414118,424.31735261281875
2017-11-04,7379.9501953125,2483800064.0,75.9,0.014374731279717189,8.350855438359794e+18,800310,273.249729,5764071.095327171,26.7,-1.0,848517.5,0.5,556.9233537569608,450.8385528416472
2017-11-05,7407.41015625,2380410112.0,76.69,0.01461907390780809,1.103300862183615e+19,803235,197.6563993,6075464.965150611,26.7,-1.0,835769.6428571428,0.5,586.200398516231,477.91092197656394
2017-11-06,7022.759765625,3111899904.0,69.04,0.010692391844310981,1.0414033183941046e+19,825175,240.33789733,2780745.74843456,26.7,-1.0,832043.0714285715,0.6,571.773546029719,496.68344678719495
2017-11-07,7144.3798828125,2326340096.0,80.62,0.0074993729482234,1.011787603383135e+19,939797,294.12731396,3521593.98855358,26.7,-1.0,830745.0,0.6,563.6564083184394,510.07803909344386
2017-11-08,7459.6899414063,4602200064.0,81.24,0.0070724969224753,1.131419883472752e+19,860899,262.16939123000003,4265261.16557737,26.7,-1.0,826572.5714285715,0.6,576.026331784964,523.267697631748
2017-11-09,7143.580078125,3226249984.0,72.07,0.0034345832678221995,1.0144216881148914e+19,945877,361.32993999,2235535.74171966,26.7,-1.0,841942.2857142857,0.6,553.9367233925932,529.4015027839171
2017-11-10,6618.1401367188,5208249856.0,62.83,-0.004956021833321912,1.0169767899837256e+19,795398,319.97295719,2332130.80100204,26.7,-1.0,846563.5,0.6,488.4019440169641,521.2015910305265
2017-11-12,5950.0698242188,8957349888.0,48.72,-0.025069574336265846,5.80856168948018e+18,598617,583.61046709,2086347.0166784,26.7,-1.0,849676.5714285715,0.6,312.64560091933254,461.811318683558
2017-11-13,6559.490234375,6263249920.0,56.14,-0.022067925037969227,7.718320346138592e+18,917281,783.38626441,4371620.3135537,26.7,-1.0,850084.0,0.52,280.86839520920967,425.62273398868837
2017-11-14,6635.75,3197110016.0,53.27,-0.020105445713974816,8.811974962052888e+18,817515,615.08687921,3858933.95004937,30.9,1.0,844947.7142857143,0.52,258.85434474305293,392.2690561395613
2017-11-15,7315.5400390625,4200880128.0,57.08,-0.010868242469102162,9.141797974639789e+18,951177,603.50996198,3420395.55041839,30.9,1.0,853658.6428571428,0.52,292.8852274683659,372.3922904053222
2017-11-16,7871.6899414063,5123809792.0,59.35,-0.0012009801741968912,1.0690563421757503e+19,903477,502.64025918,3815591.6721915803,30.9,1.0,849581.7857142857,0.52,360.57511095900463,370.0288545160587
2017-11-17,7708.990234375,4651670016.0,56.52,0.00274916719901691,1.1477896109317976e+19,980105,401.16643265,3815730.92665487,30.9,1.0,854102.0,0.52,396.5204833784155,375.3271802885301
2017-11-18,7790.1499023438,3667190016.0,55.36,0.005269336904875043,9.430472253759302e+18,849489,289.98839235,2714123.90913072,30.9,1.0,856310.8571428572,0.52,426.63833575719127,385.58941138226237
2017-11-19,8036.490234375,3149319936.0,57.81,0.007907395923243988,1.1320974776975835e+19,908885,247.44354414,5439917.37967927,30.9,1.0,864066.2142857143,0.52,465.0240490278711,401.4763389113841
2017-11-20,8200.6396484375,3488450048.0,64.16,0.009893580211716843,9.957948462833678e+18,989848,329.01817427000003,4221705.70705802,30.9,1.0,877395.7142857143,1.2,502.8934465978864,421.7597604486846
2017-11-21,8071.259765625,4277609984.0,61.39,0.009391501505391881,1.2918759846166856e+19,979905,310.29655182,3634760.7253459203,30.9,1.0,888447.8571428572,1.2,516.5113207477798,440.7100725085037
2017-11-22,8253.5498046875,3633530112.0,60.16,0.009220372978855886,1.1589489191106054e+19,870866,256.40318228,3505674.43497835,30.9,1.0,883524.2142857143,1.2,535.8360820069811,459.7352744081992
2017-11-22,8253.5498046875,3633530112.0,60.16,0.009220372978855886,1.012103184788649e+19,870866,256.40318228,3505674.43497835,30.9,1.0,884236.1428571428,1.2,535.8360820069811,459.7352744081992
2017-11-23,8038.7700195313,4225179904.0,61.69,0.006767350293613789,1.1034462168720443e+19,956701,265.91956914,3404730.57093107,30.9,1.0,885009.2857142857,1.2,527.7367402231603,473.3355675711914
2017-11-24,8253.6904296875,5058610176.0,72.22,0.005736690921900195,1.0348121101756035e+19,907120,233.53648718,2675752.81462924,30.9,1.0,892989.4285714285,1.2,532.5216562713949,485.17278531123213
2017-11-25,8790.919921875,4342060032.0,80.39,0.007997800333449346,1.0513162381738185e+19,931673,195.63976527,2897772.01348529,30.9,1.0,916779.1428571428,1.2,573.0578131643551,502.74979088185677
2017-11-26,9330.5498046875,5475579904.0,89.18,0.011882167473853044,9.62560820663356e+18,936208,191.22207725,2048211.5855952401,30.9,1.0,918131.0714285715,1.2,641.3337351348864,530.4665797324627
2017-11-27,9818.349609375,5653320192.0,88.78,0.01596715155074897,1.0826573326141037e+19,1057284,236.5030831,2424023.66342545,30.9,1.0,935257.4285714285,0.6,726.4304249713723,569.6593487802447
2017-11-28,10058.7998046875,6348819968.0,89.19,0.018638014812308284,1.106699004927818e+19,1025707,245.23091351,2878736.50797607,30.9,1.0,940581.0,0.6,804.0044234725065,616.5283637186972
2017-11-29,9888.6103515625,11568799744.0,82.96,0.018244391540237777,1.132111464973098e+19,1131583,290.90212855,3259589.54027613,30.9,1.0,956874.2857142857,0.6,842.0429625221404,661.6312834793858
2017-11-30,10233.599609375,8310689792.0,81.92,0.017834470085449965,1.159189247633764e+19,1084876,270.63114407,2695434.19557413,30.9,1.0,964357.9285714285,0.6,889.7698161042244,707.2589900043536
2017-12-01,10975.599609375,6783119872.0,87.95,0.019603828558026355,1.115758930427045e+19,1116238,247.0519056,2316583.36272268,30.9,1.0,983411.4285714285,0.6,976.2137063340142,761.0499332702857
2017-12-01,10975.599609375,6783119872.0,87.95,0.019603828558026355,1.153693084750507e+19,1116238,247.0519056,2316583.36272268,30.9,1.0,998222.3571428572,0.6,976.2137063340142,761.0499332702857
2017-12-02,11074.599609375,5138500096.0,87.97,0.020202118066757042,1.166149971306177e+19,942678,190.29585342000001,2140587.62138404,30.9,1.0,994853.0714285715,0.6,1040.7128943336047,816.9825254829495
2017-12-03,11323.2001953125,6608309760.0,87.88,0.019940322566266336,1.099345914029475e+19,1016497,187.45114274,1868076.65318648,30.9,1.0,997466.7857142857,0.6,1099.2178559541262,873.429591577185
2017-12-04,11657.2001953125,6132409856.0,88.37,0.019609693968568608,1.2646006941970973e+19,1145159,226.11990963,2610865.5593924,30.9,1.0,1017059.1428571428,0.6,1159.1722520277053,930.578123667289
2017-12-05,11916.7001953125,6895260160.0,91.58,0.019002432261583952,1.2687509955276218e+19,1145899,219.679754,3013538.08533213,30.9,1.0,1036704.3571428572,0.6,1213.6359839710767,987.1896957280467
2017-12-05,11916.7001953125,6895260160.0,91.58,0.019002432261583952,1.1372314654126508e+19,1145899,219.679754,3013538.08533213,30.9,1.0,1050218.5,0.6,1213.6359839710767,987.1896957280467
2017-12-08,16569.400390625,21135998976.0,71.18,0.03024574215901827,1.2741205784019515e+19,1124998,641.4296647900001,2489835.5839336202,30.9,1.0,1065781.2142857143,0.6,1613.631960658522,1112.4781487141418
2017-12-09,15178.2001953125,13911300096.0,59.02,0.03611353457869422,1.2558449297785315e+19,1187726,567.08842445,2892427.81568011,30.9,1.0,1084070.7142857143,0.6,1797.6512207088435,1249.5127631130822
2017-12-10,15455.400390625,13433299968.0,59.68,0.03591960641823593,1.4294247603208038e+19,1077246,458.10029691,1985166.98012261,30.9,1.0,1094144.857142857,0.6,1943.452636947457,1388.300737879957
2017-12-11,16936.80078125,12153900032.0,64.66,0.03615372558299652,1.2594709837134424e+19,1153410,483.63865068,2685301.63145855,30.9,1.0,1101011.0,0.52,2153.711297503949,1541.3828498047556
2017-12-12,17415.400390625,14603799552.0,64.41,0.036321699943908665,1.2656704522861253e+19,1096912,537.94407913,3299641.31304497,29.0,-1.0,1106097.0714285714,0.52,2332.0790340438944,1699.5220866525833
2017-12-12,17415.400390625,14603799552.0,64.41,0.036321699943908665,1.3807834338998485e+19,1096912,537.94407913,3299641.31304497,29.0,-1.0,1103620.5714285714,0.52,2332.0790340438944,1699.5220866525833
2017-12-13,16408.19921875,12976900096.0,54.13,0.03244138173484346,1.332012254331523e+19,1261339,604.2979452,3264621.41045476,29.0,-1.0,1116225.0714285714,0.52,2364.9029046986197,1832.5982502617908
2017-12-14,16564.0,13777399808.0,53.7,0.02624967177555025,1.4709786814676531e+19,1283917,644.60794431,2940585.53878265,29.0,-1.0,1128202.142857143,0.52,2376.097704374559,1941.2981410843445
2017-12-15,17706.900390625,14309999616.0,60.32,0.022936320243665077,1.5161493175137149e+19,1179692,592.70393429,2753944.07558892,29.0,-1.0,1132734.5714285714,0.52,2448.962063436911,2042.830925554858
2017-12-16,19497.400390625,12740599808.0,65.64,0.023721813015132508,1.3316128884594473e+19,1136353,534.01138337,2353431.41136886,29.0,-1.0,1146568.5,0.52,2620.97303348933,2158.4593471417525
2017-12-16,19497.400390625,12740599808.0,65.64,0.023721813015132508,1.3539583587352613e+19,1136353,534.01138337,2353431.41136886,29.0,-1.0,1155129.642857143,0.52,2620.97303348933,2158.4593471417525
2017-12-17,19140.80078125,13314599936.0,60.78,0.022526321275325077,1.4579629191633422e+19,1176087,535.43867532,2386215.01656742,29.0,-1.0,1157338.7857142857,0.52,2697.424131973541,2266.2523041081104
2017-12-18,19114.19921875,14839499776.0,60.47,0.019177679118664682,1.4064421993650608e+19,1197815,587.12548366,3002889.17446876,29.0,-1.0,1161047.0714285714,0.5,2724.4597781423836,2357.893798914965
2017-12-19,17776.69921875,16894499840.0,52.38,0.011250890565906295,1.4967013509563077e+19,1048067,662.5955053600001,1982485.13437893,29.0,-1.0,1154059.0714285714,0.5,2607.8984208314505,2407.8947232982623
2017-12-20,16624.599609375,22149699584.0,46.24,-0.0006228998270527458,1.3762211266482315e+19,1025876,911.59174277,2225263.58634752,29.0,-1.0,1146978.9285714286,0.5,2394.9503980213867,2405.3058582428876
2017-12-21,15802.900390625,16516599808.0,42.2,-0.013670230664641788,1.267029226074712e+19,1002339,1128.76167038,1788307.66771119,29.0,-1.0,1133737.0,0.5,2135.269241355136,2351.2985348653374
2017-12-23,14699.2001953125,13086000128.0,50.0,-0.02894640234838142,1.4409305306918375e+19,980565,1065.61559484,1778426.1479879,29.0,-1.0,1126831.2142857143,0.5,1819.4373310491846,2244.926294102107
2017-12-24,13925.7998046875,11572299776.0,52.83,-0.04339374187401033,1.3049872117598986e+19,1023755,881.1213628400001,1424547.40357037,29.0,-1.0,1117570.142857143,0.5,1489.5605914599164,2093.8531535736693
2017-12-25,14026.599609375,10664699904.0,51.69,-0.049715658124072956,1.3898212339463078e+19,879892,689.39441204,1808250.20357362,29.0,-1.0,1102068.7142857143,0.5,1222.176115044991,1919.5177458679339
2017-12-27,15838.5,12487600128.0,42.86,-0.03920673111248529,1.4657703621015929e+19,1032410,784.81712352,2320848.80127889,29.0,-1.0,1097461.4285714286,0.5,1143.2979824615613,1764.2737931866595
2017-12-28,14606.5,12336499712.0,35.06,-0.0434920429434228,1.3845356613821667e+19,1003647,785.83389168,2064769.1402658601,29.0,-1.0,1079054.857142857,0.5,970.1906366202784,1605.4571618733835
2017-12-29,14656.2001953125,13025500160.0,39.02,-0.042465771149409505,1.334119430830045e+19,1094021,785.79504963,2308209.3641787902,29.0,-1.0,1065490.857142857,0.5,827.4736076057943,1449.8604510198659
2017-12-31,14156.400390625,12136299520.0,45.05,-0.04427691370510682,1.598389038262506e+19,1007300,545.14452622,1635542.90172494,29.0,-1.0,1053177.142857143,0.5,666.3583029315614,1293.160021402205
2018-01-01,13657.2001953125,10291200000.0,37.11,-0.04688795426293618,1.4061806659158268e+19,966701,469.41303646,1680825.41639092,29.0,-1.0,1041059.1428571428,0.5,492.7122987552357,1133.0704768728112
2018-01-02,14982.099609375,16846600192.0,34.64,-0.03611406188151854,1.5416067847820335e+19,1142465,649.16497626,2534151.93068333,29.0,-1.0,1041495.7142857143,0.5,456.7398863627568,997.8043587708004
2018-01-02,14982.099609375,16846600192.0,34.64,-0.03611406188151854,1.6713629615125318e+19,1142465,649.16497626,2534151.93068333,29.0,-1.0,1039094.1428571428,0.5,456.7398863627568,997.8043587708004
2018-01-03,15201.0,16871900160.0,37.5,-0.029313379904884265,1.445399610041377e+19,1132590,749.68547259,2814172.4269042,29.0,-1.0,1034435.2142857143,0.5,440.8134988531183,886.406186787264
2018-01-04,15599.2001953125,21783199744.0,39.39,-0.02212056409951227,1.6583697035902589e+19,1253391,778.26109477,2734947.20024407,29.0,-1.0,1049101.2142857143,0.5,455.0773020103461,800.1404098318806
2018-01-06,17527.0,18314600448.0,45.95,-0.008457316359136182,1.5740965533819333e+19,1171151,694.47790564,2976820.6077888203,29.0,-1.0,1059478.0,0.5,614.8511800486558,763.0825638752357
2018-01-07,16477.599609375,15866000384.0,46.24,-0.005523723113907783,1.5531539474991856e+19,1127763,686.11400249,2754468.31061065,29.0,-1.0,1068436.857142857,0.5,649.3104415952075,740.3281394192301
2018-01-08,15170.099609375,18413899776.0,43.82,-0.009266715389064768,1.5519752064270612e+19,1158246,694.5264055,2518157.36527806,29.0,-1.0,1081128.357142857,0.5,564.6068950394292,705.18389054327
2018-01-09,14595.400390625,16659999744.0,36.71,-0.014208278476801546,1.5625869677589496e+19,1150316,752.4182028,2243209.31086665,29.0,-1.0,1090168.4285714286,0.5,445.9644990052475,653.3400122356655
2018-01-10,14973.2998046875,18500800512.0,42.53,-0.014706997405556905,1.6199104209453318e+19,1125366,720.32570087,2160184.43505111,29.0,-1.0,1107702.2857142857,0.5,378.0746605104596,598.2869418906243
2018-01-10,14973.2998046875,18500800512.0,42.53,-0.014706997405556905,1.614925673993455e+19,1125366,720.32570087,2160184.43505111,29.0,-1.0,1114342.0,0.5,378.0746605104596,598.2869418906243
2018-01-11,13405.7998046875,16534099968.0,35.48,-0.02403458860106437,1.834850964570092e+19,1223960,697.44083354,1855340.54012087,29.0,-1.0,1130078.642857143,0.5,195.53333792325793,517.7362210971511
2018-01-12,13980.599609375,12065699840.0,40.12,-0.02412456832805178,1.7249109408062026e+19,1152553,617.63579417,1776673.08234996,29.0,-1.0,1134259.5,0.5,96.14130791777461,433.4172384612758
2018-01-13,14360.2001953125,12763599872.0,47.92,-0.021501721318175182,1.6690110492060017e+19,943063,528.46632102,1362706.72892623,29.0,-1.0,1129671.142857143,0.5,47.45596012025817,356.22498279307234
2018-01-14,13772.0,11084099584.0,45.36,-0.022908833880164195,1.6873013822744957e+19,967573,491.32446483,1266743.9748048,29.0,-1.0,1129733.4285714286,0.5,-38.15059245395423,277.34986774366706
2018-01-15,13819.7998046875,12750799872.0,37.89,-0.02190036162457566,1.5109321808101585e+19,952991,510.11761779,1495425.05052834,29.0,-1.0,1116199.5714285714,0.5,-100.97339888370334,201.68521441819297
2018-01-17,11188.599609375,18830600192.0,38.65,-0.04008540108574432,1.7600753565579028e+19,1090512,675.09668652,2466763.59756332,29.0,-1.0,1112488.642857143,0.5,-358.93916424380586,89.56033868579321
2018-01-17,11188.599609375,18830600192.0,38.65,-0.04008540108574432,1.865643400700389e+19,1090512,675.09668652,2466763.59756332,29.0,-1.0,1109483.0714285714,0.5,-358.93916424380586,89.56033868579321
2018-01-18,11474.900390625,15020399616.0,30.07,-0.04348134646974043,1.9804032057860235e+19,1053517,656.89753535,2153904.80300323,29.0,-1.0,1095206.357142857,0.5,-534.1198108023636,-35.175691211838156
2018-01-19,11607.400390625,10740400128.0,29.58,-0.042699468065743984,1.6125346865694951e+19,1027739,491.48999429,1950945.51915985,29.0,-1.0,1084962.642857143,0.5,-654.7129690940837,-159.08314678828728
2018-01-20,12899.2001953125,11801700352.0,37.11,-0.02974453985936293,2.2360769102851342e+19,973522,429.40319750000003,1457723.2963849,29.0,-1.0,1073945.4285714286,0.5,-638.6841147425057,-255.00334037913098
2018-01-21,11600.099609375,9935179776.0,31.97,-0.032239451384541734,1.968607289934221e+19,985139,343.36269629000003,1105844.20877194,29.0,-1.0,1061580.642857143,0.5,-722.4793996444896,-348.4985522322027
2018-01-22,10931.400390625,10537400320.0,32.89,-0.03547524017274799,1.8423818911801575e+19,944978,314.61253947,1523129.88326562,29.0,-1.0,1046913.6428571428,0.5,-833.241120084569,-445.447065802676
2018-01-22,10931.400390625,10537400320.0,32.89,-0.03547524017274799,1.9993281261019894e+19,944978,314.61253947,1523129.88326562,29.0,-1.0,1034028.7857142857,0.5,-833.241120084569,-445.447065802676
2018-01-23,10868.400390625,9660609536.0,37.89,-0.03460330343470609,2.2533103598934184e+19,900239,285.95800518,1537016.00165395,31.8,1.0,1017948.2857142857,0.5,-915.5502615110199,-539.4677049443449
2018-01-24,11359.400390625,9940989952.0,44.13,-0.027534415536493096,1.7340669179435024e+19,944565,283.49809897,1500280.2157716001,31.8,1.0,997991.5,0.5,-930.4357681954334,-617.6613175945627
2018-01-25,11259.400390625,8873169920.0,40.48,-0.022865220157934758,2.114674573744965e+19,841497,220.85446644,1355294.46217183,31.8,1.0,975773.2142857143,0.5,-939.4721535670342,-682.023484789057
2018-01-26,11171.400390625,9746199552.0,50.0,-0.018679281480759518,1.818776216848154e+19,807944,209.13221596,1700030.75667391,31.8,1.0,966121.8571428572,0.5,-942.865650327496,-734.1919178967448
2018-01-27,11440.7001953125,7583269888.0,47.64,-0.01252405455666661,2.08470316585739e+19,870574,168.25469362,1361170.31328258,31.8,1.0,959193.3571428572,0.5,-913.2968596624451,-770.012906249885
2018-01-28,11786.2998046875,8350360064.0,46.81,-0.00557531251110668,1.965719345271274e+19,768035,155.34485572,3126775.75146359,31.8,1.0,945982.2142857143,0.5,-852.1532872007956,-786.4409824400672
2018-01-29,11296.400390625,7107359744.0,47.92,-0.0033410248473686598,2.0478530266376753e+19,778138,145.75112922,1939053.10157389,31.8,1.0,923669.7857142857,0.6,-833.6179254286963,-795.8763710377931
2018-01-30,10106.2998046875,8637859840.0,39.39,-0.008601084781134532,2.130002874933096e+19,838805,160.30090386,2357423.4652164,31.8,1.0,905690.7142857143,0.6,-904.5327978423938,-817.6076563987133
2018-01-30,10106.2998046875,8637859840.0,39.39,-0.008601084781134532,1.9325019435465163e+19,838805,160.30090386,2357423.4652164,31.8,1.0,890354.1428571428,0.6,-904.5327978423938,-817.6076563987133
2018-02-01,9170.5400390625,9959400448.0,33.77,-0.017428010106251772,1.6174566568492091e+19,842398,214.02754492,2188399.24761578,31.8,1.0,877115.5,0.6,-1041.991855283115,-882.1675908025472
2018-02-01,9170.5400390625,9959400448.0,33.77,-0.017428010106251772,2.0688141123669205e+19,842398,214.02754492,2188399.24761578,31.8,1.0,867749.5,0.6,-1041.991855283115,-882.1675908025472
2018-02-02,8830.75,12726899712.0,31.03,-0.02305329741144085,2.2639216894830465e+19,854253,274.36258243000003,1458422.0170126401,31.8,1.0,858400.5,0.6,-1136.639973447649,-933.0620673315677
2018-02-03,9174.91015625,7263790080.0,21.26,-0.020693380279789515,2.0628348036799e+19,714655,146.92776937,907920.55144677,31.8,1.0,841948.8571428572,0.6,-1170.3869484517982,-980.5270435556139
2018-02-04,8277.009765625,7073549824.0,23.08,-0.026539969282521003,2.072864404491278e+19,720904,111.31669812,969912.18796928,31.8,1.0,825943.5714285715,0.6,-1255.1165247191311,-1035.4449397883172
2018-02-06,7754.0,13999800320.0,33.77,-0.032341853041674175,2.484242118677408e+19,999110,164.26998571000001,1912043.34632481,31.8,1.0,833005.7857142857,0.6,-1348.9183503947443,-1098.1396219096027
2018-02-06,7754.0,13999800320.0,33.77,-0.032341853041674175,2.182337812277034e+19,999110,164.26998571000001,1912043.34632481,31.8,1.0,836901.8571428572,0.6,-1348.9183503947443,-1098.1396219096027
2018-02-08,8265.58984375,9346750464.0,35.06,-0.023409241380926402,1.983806953736844e+19,746341,87.98500449000001,1169784.06903075,31.8,1.0,830105.0,0.6,-1403.9003404738305,-1210.409152665753
2018-02-09,8736.98046875,6784820224.0,40.48,-0.011824397601830948,1.847215265490953e+19,775346,88.36425123000001,1142386.80809708,31.8,1.0,827776.5714285715,0.6,-1339.5460662931673,-1236.236535391236
2018-02-10,8621.900390625,7780960256.0,40.12,-0.004342820801272144,1.9508180309779165e+19,741833,88.79565618000001,1536110.10428392,31.8,1.0,818580.7857142857,0.6,-1283.0407458448644,-1245.5973774819618
2018-02-11,8129.9702148438,6122189824.0,35.48,-0.0017509106623929162,2.0899988763287683e+19,818411,61.96458348,1396655.58926536,31.8,1.0,822179.0714285715,0.6,-1263.3909418995954,-1249.1560903654886
2018-02-12,8926.5703125,6256439808.0,39.39,0.007089339385315336,2.28893284599242e+19,914734,69.96971094,1672596.85500585,31.8,1.0,831935.9285714285,0.5,-1170.0517322502474,-1233.3352187424402
2018-02-12,8926.5703125,6256439808.0,39.39,0.007089339385315336,2.2387790862080487e+19,914734,69.96971094,1672596.85500585,31.8,1.0,837359.4285714285,0.5,-1170.0517322502474,-1233.3352187424402
2018-02-13,8598.3095703125,5696719872.0,40.12,0.011496248340782621,2.349548673572764e+19,852822,68.57325292,1313644.3261363301,31.8,1.0,838360.6428571428,0.5,-1109.7748410783897,-1208.6231432096301
2018-02-14,9494.6298828125,7909819904.0,54.13,0.019398091907963468,2.3534321733331382e+19,937579,63.75846926,1554715.72050394,31.8,1.0,845159.2857142857,0.5,-978.4010143360138,-1162.578717434907
2018-02-15,10166.400390625,9062540288.0,57.45,0.027686835148104855,2.058587727953097e+19,788513,64.08005499000001,1417072.6036070401,31.8,1.0,841310.3571428572,0.5,-810.7344028538282,-1092.2098545186914
2018-02-16,10233.900390625,7296159744.0,67.0,0.033415368062707465,2.2108017064102044e+19,773217,58.25713445,1100874.90231492,31.8,1.0,835522.0714285715,0.5,-664.7479191814164,-1006.7174674512364
2018-02-17,11112.7001953125,8660880384.0,73.82,0.03844434396982185,2.3835840138733306e+19,770441,48.63875388,1471989.05092752,31.8,1.0,839506.7857142857,0.5,-472.6918815236113,-899.9123502657114
2018-02-18,10551.7998046875,8744009728.0,67.21,0.04081459805116242,2.2647977099635098e+19,730164,44.58328081,1636953.9973887801,31.8,1.0,840168.2142857143,0.5,-361.57801558489336,-792.2454833295478
2018-02-19,11225.2998046875,7652089856.0,78.26,0.04101945026632179,2.238693924829779e+19,849880,50.9081119,1787449.68308209,31.8,1.0,829508.9285714285,0.5,-216.6759495008846,-677.1315765638152
2018-02-20,11403.7001953125,9926540288.0,76.58,0.0414380236927113,2.0926494616051364e+19,714634,52.23072575,1266203.14860417,29.3,1.0,809189.2142857143,0.5,-86.44807796639543,-558.9948768443313
2018-02-21,10690.400390625,9405339648.0,71.01,0.038813209456541875,2.3362964779347632e+19,705377,40.68256761,1323650.15725024,29.3,1.0,806263.2142857143,0.5,-40.33393992479978,-455.262689460425
2018-02-22,10005.0,8040079872.0,62.41,0.03173148556676483,2.505257155294085e+19,713584,37.60222865,1492975.69932048,29.3,1.0,801851.6428571428,0.5,-58.420798091072356,-375.89431118655455
2018-02-23,10301.099609375,7739500032.0,61.83,0.025441100922100585,2.2268952491502985e+19,739558,73.94810594,1008388.64774572,29.3,1.0,801689.1428571428,0.5,-48.30516772315423,-310.3764824938745
2018-02-24,9813.0703125,6917929984.0,58.85,0.018882248516570898,2.026702651453552e+19,704052,96.10766905,744226.14588759,29.3,1.0,793520.6428571428,0.5,-78.76044205486323,-264.05327440607226
2018-02-25,9664.73046875,5706939904.0,61.69,0.012457339806094214,2.3146025682074456e+19,528643,41.44060303,603204.37997,29.3,1.0,765942.7142857143,0.5,-113.55723492665857,-233.95406651018953
2018-02-25,9664.73046875,5706939904.0,61.69,0.012457339806094214,2.594790957877084e+19,528643,41.44060303,603204.37997,29.3,1.0,738364.7857142857,0.5,-113.55723492665857,-233.95406651018953
2018-02-26,10366.7001953125,7287690240.0,61.24,0.011608405279213245,2.048800935571604e+19,669611,46.190351390000004,843388.80139269,29.3,1.0,725278.2857142857,0.5,-83.5279949160813,-203.8688521913679
2018-02-27,10725.599609375,6966179840.0,65.64,0.012937277885245195,2.418715129056417e+19,713393,50.54578675,943455.70017529,29.3,1.0,709265.0,0.5,-30.418773900915767,-169.17883653327746
2018-02-28,10397.900390625,6936189952.0,58.33,0.011892805266034697,2.5210891905483158e+19,806090,51.29908837,1381099.17394741,29.3,1.0,710520.5,0.5,-14.603580881615926,-138.26378540294516
2018-03-01,10951.0,7317279744.0,57.63,0.013174274787549334,2.2149584433035022e+19,819973,52.05574602,1320515.32231122,29.3,1.0,713860.2142857143,0.5,42.075568595120785,-102.19591460333197
2018-03-02,11086.400390625,7620590080.0,57.63,0.014359928873769504,2.358370780714024e+19,749016,42.01376982,973784.2589943301,29.3,1.0,712329.8571428572,0.5,96.80398674104981,-62.395934334455625
2018-03-03,11489.7001953125,6690570240.0,54.13,0.016233474660124682,2.44193018965524e+19,930019,37.96379904,787436.3255743,29.3,1.0,726605.2142857143,0.5,170.75126188183822,-15.766495091196859
2018-03-04,11512.599609375,6084149760.0,59.68,0.016978581043324725,2.6419257880470622e+19,802165,33.46586197,622043.78376593,29.3,1.0,723197.0,0.5,228.56801176770568,33.100406280583655
2018-03-05,11573.2998046875,6468539904.0,54.55,0.016797494243384867,2.42462062937152e+19,850558,44.53138052,900663.31959261,29.3,1.0,732905.8571428572,0.6,276.1034523383405,81.70101549213503
2018-03-06,10779.900390625,6832169984.0,45.95,0.012260425270332687,2.3999257233156792e+19,836883,37.24003205,937499.83387556,29.3,1.0,742299.1428571428,0.6,246.908719443245,114.74255628235703
2018-03-07,9965.5703125,8797910016.0,44.75,0.0033329326548962516,2.4597157550278087e+19,917543,34.8377064,929243.4054682701,29.3,1.0,756867.6428571428,0.6,156.2607746813519,123.04619996215601
2018-03-08,9395.009765625,7186089984.0,45.36,-0.007246523248042169,2.674092262455476e+19,915691,35.63080068,1016257.71854643,29.3,1.0,769448.5714285715,0.6,37.94475410942505,106.02591079160982
2018-03-08,9395.009765625,7186089984.0,45.36,-0.007246523248042169,2.597218338519051e+19,915691,35.63080068,1016257.71854643,29.3,1.0,784565.6428571428,0.6,37.94475410942505,106.02591079160982
2018-03-09,9337.5498046875,8704190464.0,41.18,-0.014204583986444853,2.411638545301003e+19,881619,34.8459414,1205595.81000128,29.3,1.0,809778.2142857143,0.6,-59.769102243759335,72.86690818453599
2018-03-10,8866.0,5386319872.0,40.83,-0.022208692069189094,2.33852730189718e+19,810961,40.27322368,624099.7952693601,29.3,1.0,829943.7857142857,0.6,-173.26092167225215,23.641342213178362
2018-03-11,9578.6298828125,6296370176.0,49.24,-0.01895869513781109,2.3543276098442502e+19,884558,39.61038377,782123.99390008,29.3,1.0,845297.1428571428,0.6,-203.35656251953333,-21.758238733363978
