open,close,volume,date
593.6779785156,594.9920043945,9256290.0,2014-06-21
595.9039916992,602.2730102539,10877700.0,2014-06-22
602.1610107422,593.9840087891,14053800.0,2014-06-23
593.9699707031,582.3569946289,14144900.0,2014-06-24
581.8090209961,566.3359985352,20687700.0,2014-06-25
566.1370239258,581.1370239258,14655900.0,2014-06-26
581.2969970703,597.2609863281,20814600.0,2014-06-27
599.0770263672,596.5490112305,13398100.0,2014-06-28
596.3319702148,602.7150268555,8897470.0,2014-06-29
602.6199951172,639.7969970703,46422400.0,2014-06-30
641.3909912109,640.8060302734,38446300.0,2014-07-01
641.0369873047,650.8790283203,25768200.0,2014-07-02
650.7689819336,645.1560058594,18949000.0,2014-07-03
644.6459960938,630.6920166016,22237200.0,2014-07-04
629.9509887695,631.4569702148,9105940.0,2014-07-05
631.7719726563,635.8070068359,10080000.0,2014-07-06
635.4630126953,624.0859985352,17813600.0,2014-07-07
622.5700073242,624.8179931641,10005500.0,2014-07-08
625.2210083008,624.508972168,9819150.0,2014-07-09
624.8259887695,616.7620239258,15880700.0,2014-07-10
616.6619873047,632.0029907227,16467100.0,2014-07-11
631.8809814453,633.7130126953,13329000.0,2014-07-12
634.2169799805,626.4970092773,11291000.0,2014-07-13
626.5620117188,619.3150024414,12706800.0,2014-07-14
619.9959716797,621.5859985352,10873200.0,2014-07-15
622.0130004883,616.799987793,13182400.0,2014-07-16
616.5390014648,623.0889892578,16576700.0,2014-07-17
622.3690185547,628.7789916992,14158100.0,2014-07-18
629.166015625,628.5150146484,7222030.0,2014-07-19
628.5590209961,623.9000244141,5760120.0,2014-07-20
623.950012207,622.2109985352,10711900.0,2014-07-21
622.2730102539,621.5510253906,9602880.0,2014-07-22
621.1229858398,619.4149780273,11056600.0,2014-07-23
619.4959716797,601.7329711914,20917200.0,2014-07-24
601.5120239258,601.0889892578,12279500.0,2014-07-25
601.5419921875,595.8129882813,10752900.0,2014-07-26
595.6719970703,593.8519897461,7774230.0,2014-07-27
594.1370239258,585.6909790039,19316400.0,2014-07-28
585.5520019531,584.7249755859,11275400.0,2014-07-29
584.7420043945,567.2930297852,14898800.0,2014-07-30
567.367980957,586.2349853516,22467900.0,2014-07-31
586.2020263672,594.916015625,18215900.0,2014-08-01
594.8980102539,589.3330078125,8359080.0,2014-08-02
588.8930053711,586.666015625,9917990.0,2014-08-03
586.2329711914,588.7819824219,9867570.0,2014-08-04
589.0109863281,585.4359741211,10790800.0,2014-08-05
585.9520263672,584.6530151367,14497900.0,2014-08-06
584.6459960938,588.8690185547,11131400.0,2014-08-07
588.875,592.5770263672,11072000.0,2014-08-08
592.4699707031,589.3720092773,7922070.0,2014-08-09
589.1719970703,591.0609741211,7555310.0,2014-08-10
591.2819824219,576.367980957,14764200.0,2014-08-11
576.5120239258,569.6420288086,13978200.0,2014-08-12
570.3770141602,546.6580200195,25777500.0,2014-08-13
546.1810302734,505.9739990234,35803900.0,2014-08-14
511.1380004883,497.0100097656,25598300.0,2014-08-15
497.8259887695,519.7080078125,22832500.0,2014-08-16
519.1420288086,491.7950134277,24300900.0,2014-08-17
491.5069885254,461.4599914551,50783800.0,2014-08-18
461.4800109863,485.2449951172,38422400.0,2014-08-19
485.0719909668,511.9800109863,46527600.0,2014-08-20
510.449005127,517.2369995117,49444200.0,2014-08-21
517.5809936523,514.0430297852,36563900.0,2014-08-22
513.3939819336,498.075012207,25171900.0,2014-08-23
498.2850036621,508.2860107422,19441700.0,2014-08-24
508.2200012207,502.4960021973,18356700.0,2014-08-25
502.5440063477,511.5700073242,23235100.0,2014-08-26
512.1890258789,511.1530151367,22648500.0,2014-08-27
510.8840026855,507.8150024414,19862000.0,2014-08-28
508.424987793,508.516998291,17624800.0,2014-08-29
508.5899963379,504.2489929199,9424070.0,2014-08-30
502.9049987793,477.7630004883,44632300.0,2014-08-31
477.7869873047,474.8789978027,20432000.0,2014-09-01
474.4750061035,477.425994873,23337900.0,2014-09-02
476.8710021973,477.5859985352,13342200.0,2014-09-03
477.6799926758,489.6600036621,26081400.0,2014-09-04
489.6650085449,483.342010498,15302500.0,2014-09-05
483.341003418,484.8299865723,10601400.0,2014-09-06
485.1289978027,482.2780151367,8994050.0,2014-09-07
481.8110046387,474.6000061035,30238000.0,2014-09-08
474.8800048828,475.2600097656,21447800.0,2014-09-09
475.4840087891,479.3590087891,22787800.0,2014-09-10
479.6170043945,479.7489929199,16852900.0,2014-09-11
479.5820007324,477.7529907227,15437200.0,2014-09-12
477.7929992676,479.0020141602,15588000.0,2014-09-13
479.1170043945,477.891998291,13105500.0,2014-09-14
477.7650146484,475.3710021973,15345200.0,2014-09-15
474.8619995117,466.0570068359,16797300.0,2014-09-16
465.8640136719,457.3340148926,21056800.0,2014-09-17
456.8599853516,424.4400024414,34483200.0,2014-09-18
424.1029968262,394.7959899902,37919700.0,2014-09-19
394.6730041504,408.9039916992,36863600.0,2014-09-20
408.0849914551,398.8210144043,26580100.0,2014-09-21
399.1000061035,402.1520080566,24127600.0,2014-09-22
402.092010498,435.7909851074,45099500.0,2014-09-23
435.7510070801,423.2049865723,30627700.0,2014-09-24
423.1560058594,411.574005127,26814400.0,2014-09-25
411.4289855957,404.424987793,21460800.0,2014-09-26
403.5559997559,399.5199890137,15029300.0,2014-09-27
399.4710083008,377.1809997559,23613300.0,2014-09-28
376.9280090332,375.467010498,32497700.0,2014-09-29
376.0880126953,386.9440002441,34707300.0,2014-09-30
387.4270019531,383.6149902344,26229400.0,2014-10-01
383.9880065918,375.0719909668,21777700.0,2014-10-02
375.1809997559,359.5119934082,30901200.0,2014-10-03
359.891998291,328.8659973145,47236500.0,2014-10-04
328.9159851074,320.5100097656,83308096.0,2014-10-05
320.3890075684,330.0790100098,79011800.0,2014-10-06
330.5840148926,336.1870117188,49199900.0,2014-10-07
336.1159973145,352.9400024414,54736300.0,2014-10-08
352.7479858398,365.0260009766,83641104.0,2014-10-09
364.6870117188,361.5620117188,43665700.0,2014-10-10
361.3619995117,362.2990112305,13345200.0,2014-10-11
362.6059875488,378.5490112305,17552800.0,2014-10-12
377.9209899902,390.4140014648,35221400.0,2014-10-13
391.691986084,400.8699951172,38491500.0,2014-10-14
400.9549865723,394.7730102539,25267100.0,2014-10-15
394.5180053711,382.5559997559,26990000.0,2014-10-16
382.7560119629,383.7579956055,13600700.0,2014-10-17
383.9760131836,391.441986084,11416800.0,2014-10-18
391.2539978027,389.5459899902,5914570.0,2014-10-19
389.2309875488,382.8450012207,16419000.0,2014-10-20
382.4209899902,386.4750061035,14188900.0,2014-10-21
386.1180114746,383.157989502,11641300.0,2014-10-22
382.9620056152,358.4169921875,26456900.0,2014-10-23
358.591003418,358.3450012207,15585700.0,2014-10-24
358.6109924316,347.2709960938,18127500.0,2014-10-25
347.4869995117,354.7040100098,11272500.0,2014-10-26
354.7770080566,352.9890136719,13033000.0,2014-10-27
353.2149963379,357.6180114746,7845880.0,2014-10-28
357.0889892578,335.591003418,18192700.0,2014-10-29
335.7090148926,345.3049926758,30177900.0,2014-10-30
345.0090026855,338.3210144043,12545400.0,2014-10-31
338.6499938965,325.7489929199,16677200.0,2014-11-01
326.075012207,325.891998291,8603620.0,2014-11-02
325.5690002441,327.5539855957,12948500.0,2014-11-03
327.1610107422,330.4920043945,15655500.0,2014-11-04
330.683013916,339.4859924316,19817200.0,2014-11-05
339.4580078125,349.2900085449,18797000.0,2014-11-06
349.8179931641,342.4150085449,16834200.0,2014-11-07
342.1539916992,345.4880065918,8535470.0,2014-11-08
345.3760070801,363.2640075684,24205600.0,2014-11-09
362.2650146484,366.9240112305,30450100.0,2014-11-10
365.8569946289,367.6950073242,15838900.0,2014-11-11
427.2730102539,420.7349853516,58945000.0,2014-11-13
418.4169921875,397.8179931641,29589200.0,2014-11-14
399.6499938965,376.1329956055,15727500.0,2014-11-15
374.7300109863,387.8819885254,11905600.0,2014-11-16
388.3489990234,387.407989502,41518800.0,2014-11-17
387.7850036621,375.1979980469,32222500.0,2014-11-18
373.8959960938,380.5549926758,18931800.0,2014-11-19
380.3070068359,357.8399963379,25233200.0,2014-11-20
357.8789978027,350.8479919434,29850100.0,2014-11-21
351.6040039063,352.9200134277,15273000.0,2014-11-22
353.174987793,367.5729980469,15151600.0,2014-11-23
366.9479980469,376.9010009766,30930100.0,2014-11-24
376.8859863281,375.3479919434,25442200.0,2014-11-25
376.0190124512,368.3699951172,18601700.0,2014-11-26
370.5020141602,369.6700134277,8748030.0,2014-11-27
369.3739929199,376.4469909668,22946500.0,2014-11-28
376.1520080566,375.4909973145,15375600.0,2014-11-29
375.5100097656,378.0469970703,9194440.0,2014-11-30
378.2489929199,379.2449951172,11763000.0,2014-12-01
379.25,381.3150024414,12364100.0,2014-12-02
381.7219848633,375.0100097656,13340100.0,2014-12-03
375.7179870605,369.6040039063,14529600.0,2014-12-04
369.441986084,376.8540039063,15181800.0,2014-12-05
376.7569885254,374.7850036621,7009320.0,2014-12-06
374.8359985352,375.0950012207,6491650.0,2014-12-07
374.9649963379,361.908996582,18898700.0,2014-12-08
361.8949890137,352.2189941406,32915500.0,2014-12-09
352.2049865723,346.3649902344,16427700.0,2014-12-10
344.3399963379,350.5060119629,32431300.0,2014-12-11
350.8330078125,352.5419921875,16989800.0,2014-12-12
352.3810119629,347.3760070801,11675900.0,2014-12-13
346.7269897461,351.6319885254,12415200.0,2014-12-14
351.3609924316,345.3450012207,17264200.0,2014-12-15
345.6730041504,327.0620117188,30864900.0,2014-12-16
326.8550109863,319.7760009766,37567900.0,2014-12-17
319.7850036621,311.3959960938,39173000.0,2014-12-18
311.1789855957,317.8429870605,23823100.0,2014-12-19
317.6189880371,329.9559936523,20856700.0,2014-12-20
329.5429992676,320.8429870605,15207600.0,2014-12-21
321.0679931641,331.8859863281,22315100.0,2014-12-22
332.016998291,334.5719909668,16574200.0,2014-12-23
334.3850097656,322.533996582,15092300.0,2014-12-24
322.2860107422,319.0079956055,9883640.0,2014-12-25
319.1520080566,327.9240112305,16410500.0,2014-12-26
327.5830078125,315.8630065918,15185200.0,2014-12-27
316.1600036621,317.2390136719,11676600.0,2014-12-28
317.7009887695,312.6700134277,12302500.0,2014-12-29
312.7189941406,310.7369995117,12528300.0,2014-12-30
310.9140014648,320.1929931641,13942900.0,2014-12-31
320.4349975586,314.2489929199,8036550.0,2015-01-01
314.0790100098,315.0320129395,7860650.0,2015-01-02
314.8460083008,281.0820007324,33054400.0,2015-01-03
281.1459960938,264.1950073242,55629100.0,2015-01-04
265.0840148926,274.4739990234,43962800.0,2015-01-05
274.6109924316,286.1889953613,23245700.0,2015-01-06
286.0769958496,294.3370056152,24866800.0,2015-01-07
294.1350097656,283.3489990234,19982500.0,2015-01-08
282.3829956055,290.407989502,18718600.0,2015-01-09
287.3030090332,274.7959899902,15264300.0,2015-01-10
274.608001709,265.6600036621,18200800.0,2015-01-11
266.1459960938,267.7959899902,18880300.0,2015-01-12
209.0700073242,208.0970001221,38421000.0,2015-01-16
207.8339996338,199.2599945068,23469700.0,2015-01-17
200.0500030518,210.3390045166,30085100.0,2015-01-18
211.470993042,214.8609924316,18658300.0,2015-01-19
212.9069976807,211.3150024414,24051100.0,2015-01-20
211.3780059814,226.8970031738,29924600.0,2015-01-21
227.3220062256,233.4060058594,33544600.0,2015-01-22
233.516998291,232.8789978027,24621700.0,2015-01-23
232.6999969482,247.8470001221,24782500.0,2015-01-24
247.3520050049,253.7180023193,33582700.0,2015-01-25
254.078994751,273.4729919434,106794000.0,2015-01-26
273.1669921875,263.4750061035,44399000.0,2015-01-27
233.3480072021,233.5130004883,32213400.0,2015-01-29
232.7720031738,226.4250030518,26605200.0,2015-01-30
226.4409942627,217.4640045166,23348200.0,2015-01-31
216.8670043945,226.9720001221,29128500.0,2015-02-01
226.4909973145,238.2290039063,30612100.0,2015-02-02
237.453994751,227.2680053711,40783700.0,2015-02-03
227.5110015869,226.8529968262,26594300.0,2015-02-04
227.6649932861,217.1109924316,22516400.0,2015-02-05
216.9230041504,222.2660064697,24435300.0,2015-02-06
222.6329956055,227.7539978027,21604200.0,2015-02-07
227.6929931641,223.4120025635,17145200.0,2015-02-08
223.3890075684,220.1100006104,27791300.0,2015-02-09
220.2819976807,219.8390045166,21115100.0,2015-02-10
219.7319946289,219.1849975586,17201900.0,2015-02-11
219.2079925537,221.7640075684,15206200.0,2015-02-12
221.9689941406,235.4270019531,42744400.0,2015-02-13
235.5279998779,257.3210144043,49732500.0,2015-02-14
257.5069885254,234.8249969482,56552400.0,2015-02-15
234.8249969482,233.8430023193,28153700.0,2015-02-16
233.4219970703,243.6100006104,27363100.0,2015-02-17
243.7799987793,236.3260040283,25200800.0,2015-02-18
236.4100036621,240.2830047607,18270500.0,2015-02-19
240.2510070801,243.779006958,23876700.0,2015-02-20
243.7519989014,244.533996582,12284200.0,2015-02-21
244.5440063477,235.9770050049,19527000.0,2015-02-22
235.9949951172,238.891998291,16400000.0,2015-02-23
238.9980010986,238.7350006104,14200400.0,2015-02-24
238.8899993896,237.4700012207,11496200.0,2015-02-25
237.3370056152,236.425994873,13619400.0,2015-02-26
236.4360046387,253.8280029297,44013900.0,2015-02-27
253.5200042725,254.2630004883,13949300.0,2015-02-28
254.2830047607,260.2019958496,25213700.0,2015-03-01
260.3569946289,275.6700134277,40465700.0,2015-03-02
275.0459899902,281.7019958496,50461300.0,2015-03-03
281.9899902344,273.092010498,41383000.0,2015-03-04
272.7390136719,276.1780090332,41302400.0,2015-03-05
275.6000061035,272.7229919434,28918900.0,2015-03-06
272.2940063477,276.2609863281,17825900.0,2015-03-07
276.433013916,274.3540039063,22067900.0,2015-03-08
274.8120117188,289.6069946289,59178200.0,2015-03-09
289.8619995117,291.7600097656,67770800.0,2015-03-10
291.5249938965,296.3789978027,33963900.0,2015-03-11
296.1270141602,294.3540039063,32585200.0,2015-03-12
294.1180114746,285.3370056152,31421500.0,2015-03-13
284.441986084,281.8850097656,22612300.0,2015-03-14
281.424987793,286.3930053711,11970100.0,2015-03-15
285.6849975586,290.5929870605,21516100.0,2015-03-16
290.5950012207,285.5050048828,21497200.0,2015-03-17
285.066986084,256.2990112305,57008000.0,2015-03-18
255.8800048828,260.9280090332,52732000.0,2015-03-19
260.9559936523,261.7489929199,18456700.0,2015-03-20
261.6440124512,260.0249938965,17130100.0,2015-03-21
259.9169921875,267.9599914551,18438100.0,2015-03-22
267.8949890137,266.7399902344,22811900.0,2015-03-23
266.5769958496,245.5950012207,40073700.0,2015-03-24
247.4720001221,246.1970062256,35866900.0,2015-03-25
246.2760009766,248.5319976807,25730000.0,2015-03-26
248.5659942627,247.029006958,17274900.0,2015-03-27
246.9750061035,252.7980041504,16040900.0,2015-03-28
252.7400054932,242.7129974365,21699400.0,2015-03-29
242.8789978027,247.5260009766,23009600.0,2015-03-30
247.453994751,244.2239990234,22672000.0,2015-03-31
244.2230072021,247.2720031738,22877200.0,2015-04-01
247.0890045166,253.0050048828,26272600.0,2015-04-02
253.074005127,254.3220062256,23146600.0,2015-04-03
254.2910003662,253.6970062256,12493500.0,2015-04-04
253.7610015869,260.5979919434,19649200.0,2015-04-05
260.7210083008,255.4920043945,20034200.0,2015-04-06
255.2740020752,253.1799926758,18467400.0,2015-04-07
253.0639953613,245.0220031738,30086400.0,2015-04-08
244.7510070801,243.675994873,21643500.0,2015-04-09
243.6940002441,236.0720062256,28882000.0,2015-04-10
236.0160064697,236.5520019531,16365200.0,2015-04-11
236.5350036621,236.1529998779,12387900.0,2015-04-12
235.9499969482,224.5870056152,31181800.0,2015-04-13
224.7590026855,219.158996582,31719000.0,2015-04-14
219.0729980469,223.8329925537,22562000.0,2015-04-15
223.9170074463,228.5729980469,24805400.0,2015-04-16
228.5749969482,222.8820037842,20429800.0,2015-04-17
222.8529968262,223.3560028076,12939000.0,2015-04-18
223.4559936523,222.6000061035,15021500.0,2015-04-19
222.6119995117,224.6260070801,18364700.0,2015-04-20
224.6199951172,235.2689971924,24978000.0,2015-04-21
235.6020050049,234.175994873,23847900.0,2015-04-22
234.0529937744,236.4620056152,17036000.0,2015-04-23
235.9700012207,231.2680053711,21448700.0,2015-04-24
231.2350006104,226.3899993896,13957200.0,2015-04-25
226.4100036621,219.4299926758,28943700.0,2015-04-26
219.4290008545,229.2859954834,38574000.0,2015-04-27
228.9689941406,225.8549957275,21469200.0,2015-04-28
225.591003418,225.8079986572,18936500.0,2015-04-29
225.6929931641,236.1450042725,33818600.0,2015-04-30
235.9389953613,232.078994751,18815300.0,2015-05-01
232.341003418,234.9299926758,12535500.0,2015-05-02
234.8800048828,240.358001709,18494100.0,2015-05-03
240.3560028076,239.0180053711,21223400.0,2015-05-04
238.8520050049,236.1210021973,23929100.0,2015-05-05
236.2489929199,229.7819976807,29587200.0,2015-05-06
229.6620025635,237.3339996338,29064400.0,2015-05-07
237.203994751,243.8630065918,27445500.0,2015-05-08
243.7689971924,241.8320007324,19790500.0,2015-05-09
241.7290039063,240.296005249,15019100.0,2015-05-10
240.2989959717,242.1580047607,20892300.0,2015-05-11
242.1450042725,241.1119995117,19282600.0,2015-05-12
241.3979949951,236.3769989014,27180100.0,2015-05-13
236.2140045166,236.9290008545,24413700.0,2015-05-14
236.9550018311,237.6049957275,16329400.0,2015-05-15
237.6439971924,236.1529998779,11089700.0,2015-05-16
236.0099945068,236.8020019531,11134300.0,2015-05-17
236.8869934082,233.1280059814,16780300.0,2015-05-18
233.0370025635,231.9470062256,14241900.0,2015-05-19
231.8899993896,234.0180053711,15499400.0,2015-05-20
234.0160064697,235.3439941406,15108900.0,2015-05-21
235.3209991455,240.3480072021,27003000.0,2015-05-22
240.2859954834,238.8719940186,14605000.0,2015-05-23
238.9759979248,240.9530029297,11508000.0,2015-05-24
240.9270019531,237.1100006104,14423900.0,2015-05-25
237.1040039063,237.1159973145,16425000.0,2015-05-26
237.0650024414,237.2830047607,18837000.0,2015-05-27
237.2570037842,237.4080047607,13829600.0,2015-05-28
237.3769989014,237.095993042,14805000.0,2015-05-29
237.0919952393,233.3450012207,14098600.0,2015-05-30
233.1349945068,230.1900024414,14730800.0,2015-05-31
230.233001709,222.925994873,26090500.0,2015-06-01
222.8939971924,225.8029937744,20459000.0,2015-06-02
225.7359924316,225.8739929199,17752400.0,2015-06-03
225.7720031738,224.324005127,14728100.0,2015-06-04
224.154006958,224.9519958496,18056500.0,2015-06-05
225.0050048828,225.6190032959,11131500.0,2015-06-06
225.595993042,222.8809967041,13318400.0,2015-06-07
222.8789978027,228.4889984131,23378400.0,2015-06-08
228.5379943848,229.0480041504,28353100.0,2015-06-09
228.9949951172,228.8029937744,15904800.0,2015-06-10
228.8549957275,229.7050018311,14416000.0,2015-06-11
229.7050018311,229.9819946289,14017700.0,2015-06-12
229.9199981689,232.4019927979,13305300.0,2015-06-13
232.4420013428,233.5429992676,12165900.0,2015-06-14
233.4219970703,236.8229980469,19912100.0,2015-06-15
236.7649993896,250.8950042725,41612000.0,2015-06-16
250.8229980469,249.283996582,43858400.0,2015-06-17
249.4279937744,249.0070037842,30980200.0,2015-06-18
249.0429992676,244.6060028076,23965300.0,2015-06-19
244.5299987793,245.2120056152,20608100.0,2015-06-20
245.1000061035,243.9440002441,10600900.0,2015-06-21
243.9689941406,246.9900054932,17692500.0,2015-06-22
246.9270019531,244.296005249,15108700.0,2015-06-23
244.2819976807,240.5149993896,17344900.0,2015-06-24
240.3650054932,242.7989959717,16133100.0,2015-06-25
242.6040039063,243.5939941406,13983500.0,2015-06-26
243.5489959717,250.9900054932,20488600.0,2015-06-27
250.9550018311,249.0110015869,15137600.0,2015-06-28
248.720993042,257.0639953613,34742900.0,2015-06-29
257.0360107422,263.0719909668,44533800.0,2015-06-30
263.3450012207,258.6210021973,27029800.0,2015-07-01
258.5520019531,255.4120025635,21551900.0,2015-07-02
255.4589996338,256.3359985352,19033800.0,2015-07-03
256.4909973145,260.8859863281,15620400.0,2015-07-04
260.8049926758,271.9129943848,44156100.0,2015-07-05
271.108001709,269.0299987793,49154800.0,2015-07-06
269.9630126953,266.2070007324,28857600.0,2015-07-07
265.9819946289,270.7850036621,36980200.0,2015-07-08
270.8269958496,269.2279968262,40301200.0,2015-07-09
269.1560058594,284.8940124512,100390000.0,2015-07-10
284.8800048828,293.1149902344,41109900.0,2015-07-11
293.1400146484,310.8670043945,56405000.0,2015-07-12
310.8269958496,292.0539855957,62053900.0,2015-07-13
292.033996582,287.4639892578,28727200.0,2015-07-14
288.0450134277,285.8290100098,27486600.0,2015-07-15
286.0419921875,278.0889892578,49482600.0,2015-07-16
278.091003418,279.4719848633,27591400.0,2015-07-17
279.3309936523,274.9010009766,25187100.0,2015-07-18
274.766998291,273.6140136719,15332500.0,2015-07-19
273.4989929199,278.9809875488,22711400.0,2015-07-20
278.8819885254,275.8330078125,22930700.0,2015-07-21
275.6570129395,277.2219848633,19389800.0,2015-07-22
277.341003418,276.0490112305,18531300.0,2015-07-23
276.0050048828,288.2780151367,37199400.0,2015-07-24
288.1640014648,288.6969909668,20662200.0,2015-07-25
288.6400146484,292.6860046387,16032300.0,2015-07-26
292.6390075684,293.6239929199,30592000.0,2015-07-27
293.6329956055,294.4270019531,25453600.0,2015-07-28
294.4840087891,289.5899963379,24672600.0,2015-07-29
289.1029968262,287.7219848633,21635800.0,2015-07-30
287.6960144043,284.6499938965,23629100.0,2015-07-31
284.6860046387,281.6010131836,18995000.0,2015-08-01
280.449005127,282.6140136719,17722200.0,2015-08-02
282.8059997559,281.2269897461,21474100.0,2015-08-03
281.2250061035,285.2179870605,21908700.0,2015-08-04
284.8469848633,281.8819885254,20128000.0,2015-08-05
281.9060058594,278.5769958496,18792100.0,2015-08-06
278.7409973145,279.5849914551,42484800.0,2015-08-07
279.7420043945,260.9970092773,58533000.0,2015-08-08
261.1159973145,265.0830078125,23789600.0,2015-08-09
265.4779968262,264.4700012207,20979400.0,2015-08-10
264.342010498,270.3859863281,25433900.0,2015-08-11
270.5979919434,266.3760070801,26815400.0,2015-08-12
266.183013916,264.0799865723,27685500.0,2015-08-13
264.1319885254,265.6799926758,27091200.0,2015-08-14
265.5289916992,261.550994873,19321100.0,2015-08-15
261.8659973145,258.5069885254,29717000.0,2015-08-16
258.4899902344,257.9760131836,21617900.0,2015-08-17
225.671005249,226.6840057373,60869200.0,2015-08-19
226.8990020752,235.3500061035,32275000.0,2015-08-20
235.3549957275,232.5690002441,23173800.0,2015-08-21
232.6620025635,230.3899993896,23205900.0,2015-08-22
230.3760070801,228.1690063477,18406600.0,2015-08-23
228.1119995117,210.4949951172,59220700.0,2015-08-24
210.0679931641,221.6089935303,61089200.0,2015-08-25
222.0760040283,225.8309936523,31808000.0,2015-08-26
226.0500030518,224.7689971924,21905400.0,2015-08-27
224.7010040283,231.3959960938,31336600.0,2015-08-28
231.5489959717,229.7799987793,17142500.0,2015-08-29
229.8950042725,228.7610015869,19412600.0,2015-08-30
229.1139984131,230.0559997559,20710700.0,2015-08-31
230.2559967041,228.1210021973,20575200.0,2015-09-01
228.0269927979,229.283996582,18760400.0,2015-09-02
229.324005127,227.1829986572,17482000.0,2015-09-03
227.2149963379,230.2980041504,20962400.0,2015-09-04
230.199005127,235.0189971924,20671400.0,2015-09-05
234.8699951172,239.8399963379,25473700.0,2015-09-06
239.9340057373,239.8470001221,21192200.0,2015-09-07
239.845993042,243.6069946289,26879200.0,2015-09-08
243.4149932861,238.1679992676,23635700.0,2015-09-09
238.3359985352,238.4770050049,21215500.0,2015-09-10
238.328994751,240.1069946289,19224700.0,2015-09-11
239.8549957275,235.2290039063,17962600.0,2015-09-12
235.2420043945,230.5119934082,18478800.0,2015-09-13
230.6089935303,230.6439971924,20997800.0,2015-09-14
230.4920043945,230.3040008545,19177800.0,2015-09-15
230.25,229.091003418,20144200.0,2015-09-16
229.0760040283,229.8099975586,18935400.0,2015-09-17
233.5209960938,232.9750061035,20242200.0,2015-09-18
232.858001709,231.4929962158,12712600.0,2015-09-19
231.3990020752,231.2120056152,14444700.0,2015-09-20
231.2169952393,227.0850067139,19678800.0,2015-09-21
226.9689941406,230.6179962158,25009300.0,2015-09-22
230.9360046387,230.2830047607,17254100.0,2015-09-23
230.358001709,234.529006958,25097800.0,2015-09-24
234.3619995117,235.1439971924,22363600.0,2015-09-25
235.0760040283,234.3399963379,13724100.0,2015-09-26
234.1390075684,232.7570037842,14179900.0,2015-09-27
232.8359985352,239.141998291,24713000.0,2015-09-28
239.0160064697,236.68699646,22691300.0,2015-09-29
236.6399993896,236.0599975586,19743500.0,2015-09-30
236.0039978027,237.5489959717,20488800.0,2015-10-01
237.2640075684,237.2929992676,19677900.0,2015-10-02
237.2019958496,238.7299957275,16482700.0,2015-10-03
238.5310058594,238.2590026855,12999000.0,2015-10-04
238.1470031738,240.3829956055,23335900.0,2015-10-05
240.3639984131,246.06300354,27535100.0,2015-10-06
246.1699981689,242.9689941406,22999200.0,2015-10-07
243.0749969482,242.3040008545,18515300.0,2015-10-08
242.4980010986,243.9309997559,17353100.0,2015-10-09
243.7400054932,244.9409942627,15912700.0,2015-10-10
244.7420043945,247.0500030518,16827300.0,2015-10-11
246.875,245.3079986572,17388300.0,2015-10-12
245.1999969482,249.5079956055,28198500.0,2015-10-13
249.4929962158,251.9889984131,27462600.0,2015-10-14
252.1069946289,254.3200073242,25223500.0,2015-10-15
254.296005249,262.8689880371,35901500.0,2015-10-16
262.7470092773,270.6400146484,43199600.0,2015-10-17
270.9070129395,261.6430053711,22434300.0,2015-10-18
261.8609924316,263.4370117188,25258800.0,2015-10-19
263.5719909668,269.4630126953,30889800.0,2015-10-20
269.3059997559,266.2720031738,25637300.0,2015-10-21
266.4960021973,274.0230102539,37808600.0,2015-10-22
273.6489868164,276.4960021973,29442500.0,2015-10-23
276.5039978027,281.6539916992,25942400.0,2015-10-24
281.4450073242,283.6799926758,45717100.0,2015-10-25
283.6279907227,285.299987793,32108800.0,2015-10-26
285.1809997559,293.7879943848,46331800.0,2015-10-27
293.7030029297,304.6180114746,50808100.0,2015-10-28
304.324005127,313.8550109863,64495900.0,2015-10-29
313.9429931641,328.0150146484,78305000.0,2015-10-30
328.5119934082,314.1659851074,48598100.0,2015-10-31
315.0050048828,325.4309997559,37001100.0,2015-11-01
325.941986084,361.1889953613,101918000.0,2015-11-02
361.8729858398,403.4169921875,206162000.0,2015-11-03
403.6640014648,411.5629882813,263900000.0,2015-11-04
408.0769958496,386.3540039063,151824992.0,2015-11-05
388.0469970703,374.4700012207,122687000.0,2015-11-06
374.2690124512,386.4819946289,56625100.0,2015-11-07
384.2780151367,373.3680114746,51817600.0,2015-11-08
374.324005127,380.2569885254,68224400.0,2015-11-09
339.8200073242,311.0840148926,107070000.0,2015-11-11
314.0790100098,338.1520080566,78477800.0,2015-11-12
338.4979858398,336.7529907227,52003000.0,2015-11-13
336.6239929199,332.9060058594,38612000.0,2015-11-14
333.050994873,320.1659851074,44213100.0,2015-11-15
319.7349853516,330.7510070801,47980100.0,2015-11-16
330.3619995117,335.0939941406,51001600.0,2015-11-17
334.5929870605,334.5899963379,43783800.0,2015-11-18
334.6789855957,326.1489868164,45011100.0,2015-11-19
326.4110107422,322.0220031738,53152900.0,2015-11-20
322.092010498,326.9270019531,28200500.0,2015-11-21
326.9750061035,324.5360107422,23439400.0,2015-11-22
324.3500061035,323.0459899902,27478900.0,2015-11-23
323.0140075684,320.0459899902,29362600.0,2015-11-24
320.0450134277,328.2059936523,41666900.0,2015-11-25
328.3030090332,352.6839904785,106105000.0,2015-11-26
351.8609924316,358.0419921875,55179100.0,2015-11-27
357.1409912109,357.3810119629,36816600.0,2015-11-28
357.4719848633,371.2940063477,40409300.0,2015-11-29
371.4370117188,377.3210144043,71701600.0,2015-11-30
377.4140014648,362.4880065918,60452200.0,2015-12-01
